uniprotAC.tf,uniprotAC.target,otherAC.tf,otherAC.target,name.tf,name.target,detection.method,pubmedAC,organism,source.database
A5JNG8,A0A286Y9L2,792333,561487,nanog,si:ch211-244o22.2,chromatin immunoprecipitation assay,27924024,Danio rerio,GTRD
A5JNG8,Q8AXX2,792333,368206,nanog,tbx1,chromatin immunoprecipitation assay,27924024,Danio rerio,GTRD
A5JNG8,B8JIR3,792333,-,nanog,gnb1l,chromatin immunoprecipitation assay,27924024,Danio rerio,GTRD
A5JNG8,B8JJJ1,792333,445099,nanog,suds3,chromatin immunoprecipitation assay,27924024,Danio rerio,GTRD
A5JNG8,Q6DBU7,792333,445099,nanog,suds3,chromatin immunoprecipitation assay,27924024,Danio rerio,GTRD
A5JNG8,A0A0R4IL26,792333,796574,nanog,srrm4,chromatin immunoprecipitation assay,27924024,Danio rerio,GTRD
A5JNG8,A2BHS0,792333,-,nanog,hspb8,chromatin immunoprecipitation assay,27924024,Danio rerio,GTRD
A5JNG8,A2BHS1,792333,-,nanog,hspb8,chromatin immunoprecipitation assay,27924024,Danio rerio,GTRD
A5JNG8,Q90X27,792333,140614,nanog,xbp1,chromatin immunoprecipitation assay,27924024,Danio rerio,GTRD
A5JNG8,F1R5F9,792333,-,nanog,xbp1,chromatin immunoprecipitation assay,27924024,Danio rerio,GTRD
A5JNG8,A0A2R8QMJ7,792333,-,nanog,znrf3,chromatin immunoprecipitation assay,27924024,Danio rerio,GTRD
A5JNG8,A0A0A0MPK2,792333,-,nanog,znrf3,chromatin immunoprecipitation assay,27924024,Danio rerio,GTRD
A5JNG8,A5WW08,792333,564271,nanog,chfr,chromatin immunoprecipitation assay,27924024,Danio rerio,GTRD
A5JNG8,F1RA64,792333,-,nanog,si:dkey-112e17.1,chromatin immunoprecipitation assay,27924024,Danio rerio,GTRD
A5JNG8,A2CEX1,792333,-,nanog,zdhhc8b,chromatin immunoprecipitation assay,27924024,Danio rerio,GTRD
A5JNG8,A2CEX5,792333,-,nanog,rnf215,chromatin immunoprecipitation assay,27924024,Danio rerio,GTRD
A5JNG8,F1QHB9,792333,-,nanog,rnf215,chromatin immunoprecipitation assay,27924024,Danio rerio,GTRD
A5JNG8,A2CEX6,792333,568076,nanog,hira,chromatin immunoprecipitation assay,27924024,Danio rerio,GTRD
A5JNG8,A3QK15,792333,393984,nanog,aacs,chromatin immunoprecipitation assay,27924024,Danio rerio,GTRD
A5JNG8,A2CEA9,792333,327046,nanog,bri3bp,chromatin immunoprecipitation assay,27924024,Danio rerio,GTRD
A5JNG8,A0A2R8Q7J5,792333,-,nanog,rusc2,chromatin immunoprecipitation assay,27924024,Danio rerio,GTRD
A5JNG8,A2BGP3,792333,556081,nanog,rusc2,chromatin immunoprecipitation assay,27924024,Danio rerio,GTRD
A5JNG8,A0A0R4IIT5,792333,-,nanog,rusc2,chromatin immunoprecipitation assay,27924024,Danio rerio,GTRD
A5JNG8,A2BGM5,792333,30315,nanog,foxn4,chromatin immunoprecipitation assay,27924024,Danio rerio,GTRD
A5JNG8,F1QZR7,792333,-,nanog,myo1ha,chromatin immunoprecipitation assay,27924024,Danio rerio,GTRD
A5JNG8,F1QKT3,792333,-,nanog,myo1ha,chromatin immunoprecipitation assay,27924024,Danio rerio,GTRD
A5JNG8,Q6P7X5,792333,406787,nanog,kctd10,chromatin immunoprecipitation assay,27924024,Danio rerio,GTRD
A5JNG8,A2BGN0,792333,557077,nanog,mmab,chromatin immunoprecipitation assay,27924024,Danio rerio,GTRD
A5JNG8,A2BGN1,792333,-,nanog,mvk,chromatin immunoprecipitation assay,27924024,Danio rerio,GTRD
A5JNG8,A2BG43,792333,558007,nanog,gltp,chromatin immunoprecipitation assay,27924024,Danio rerio,GTRD
A5JNG8,A2BG46,792333,556837,nanog,ankrd13a,chromatin immunoprecipitation assay,27924024,Danio rerio,GTRD
A5JNG8,A2BG45,792333,793882,nanog,git2a,chromatin immunoprecipitation assay,27924024,Danio rerio,GTRD
A5JNG8,A0A0R4IM12,792333,-,nanog,si:dkey-234h16.7,chromatin immunoprecipitation assay,27924024,Danio rerio,GTRD
A5JNG8,B3DJ31,792333,664770,nanog,slc6a4b,chromatin immunoprecipitation assay,27924024,Danio rerio,GTRD
A5JNG8,Q66HU7,792333,447868,nanog,pxmp2,chromatin immunoprecipitation assay,27924024,Danio rerio,GTRD
A5JNG8,A2BGT0,792333,559099,nanog,usp30,chromatin immunoprecipitation assay,27924024,Danio rerio,GTRD
A5JNG8,B0R0D7,792333,317741,nanog,coro1ca,chromatin immunoprecipitation assay,27924024,Danio rerio,GTRD
A5JNG8,Q6ZM53,792333,-,nanog,si:ch211-191d15.2,chromatin immunoprecipitation assay,27924024,Danio rerio,GTRD
A5JNG8,Q6ZM51,792333,334648,nanog,ficd,chromatin immunoprecipitation assay,27924024,Danio rerio,GTRD
A5JNG8,A2BIG1,792333,-,nanog,limk2,chromatin immunoprecipitation assay,27924024,Danio rerio,GTRD
A5JNG8,Q6DG29,792333,436924,nanog,limk2,chromatin immunoprecipitation assay,27924024,Danio rerio,GTRD
A5JNG8,A2BIG3,792333,-,nanog,pik3ip1,chromatin immunoprecipitation assay,27924024,Danio rerio,GTRD
A5JNG8,A2BGW2,792333,-,nanog,si:dkey-174n20.1,chromatin immunoprecipitation assay,27924024,Danio rerio,GTRD
A5JNG8,A0A0R4IJI1,792333,561626,nanog,si:ch211-225b11.4,chromatin immunoprecipitation assay,27924024,Danio rerio,GTRD
A5JNG8,F1R153,792333,-,nanog,si:ch211-225b11.4,chromatin immunoprecipitation assay,27924024,Danio rerio,GTRD
A5JNG8,A2BGW3,792333,-,nanog,camk2b1,chromatin immunoprecipitation assay,27924024,Danio rerio,GTRD
A5JNG8,E9QDQ2,792333,562064,nanog,camk2b1,chromatin immunoprecipitation assay,27924024,Danio rerio,GTRD
A5JNG8,A2BGJ8,792333,-,nanog,si:dkey-13n15.2,chromatin immunoprecipitation assay,27924024,Danio rerio,GTRD
A5JNG8,Q29RB5,792333,562344,nanog,hs3st1l2,chromatin immunoprecipitation assay,27924024,Danio rerio,GTRD
A5JNG8,A2BGK0,792333,-,nanog,cds2,chromatin immunoprecipitation assay,27924024,Danio rerio,GTRD
A5JNG8,A2BGK1,792333,562468,nanog,arhgap25,chromatin immunoprecipitation assay,27924024,Danio rerio,GTRD
A5JNG8,A2BGK3,792333,797046,nanog,sh2d1aa,chromatin immunoprecipitation assay,27924024,Danio rerio,GTRD
A5JNG8,Q6TEL0,792333,393365,nanog,mtmr8,chromatin immunoprecipitation assay,27924024,Danio rerio,GTRD
A5JNG8,A2CF00,792333,-,nanog,shisa2a,chromatin immunoprecipitation assay,27924024,Danio rerio,GTRD
A5JNG8,F1QC40,792333,-,nanog,zc3h12b,chromatin immunoprecipitation assay,27924024,Danio rerio,GTRD
A5JNG8,A2CF03,792333,561321,nanog,las1l,chromatin immunoprecipitation assay,27924024,Danio rerio,GTRD
A5JNG8,F1RBM9,792333,-,nanog,arhgap20b,chromatin immunoprecipitation assay,27924024,Danio rerio,GTRD
A5JNG8,A2BGD0,792333,-,nanog,arhgap20b,chromatin immunoprecipitation assay,27924024,Danio rerio,GTRD
A5JNG8,E9QF10,792333,-,nanog,si:dkey-27p18.3,chromatin immunoprecipitation assay,27924024,Danio rerio,GTRD
A5JNG8,A2BGE5,792333,-,nanog,aifm1,chromatin immunoprecipitation assay,27924024,Danio rerio,GTRD
A5JNG8,A2BGE4,792333,-,nanog,aifm1,chromatin immunoprecipitation assay,27924024,Danio rerio,GTRD
A5JNG8,F1RBU6,792333,-,nanog,aifm1,chromatin immunoprecipitation assay,27924024,Danio rerio,GTRD
A5JNG8,F1RBU0,792333,-,nanog,aifm1,chromatin immunoprecipitation assay,27924024,Danio rerio,GTRD
A5JNG8,Q802Z5,792333,321994,nanog,nono,chromatin immunoprecipitation assay,27924024,Danio rerio,GTRD
A5JNG8,A2BGU3,792333,-,nanog,nono,chromatin immunoprecipitation assay,27924024,Danio rerio,GTRD
A5JNG8,F1R0P0,792333,-,nanog,F1R0P0_DANRE,chromatin immunoprecipitation assay,27924024,Danio rerio,GTRD
A5JNG8,Q566N6,792333,550591,nanog,Q566N6_DANRE,chromatin immunoprecipitation assay,27924024,Danio rerio,GTRD
A5JNG8,A2BGU0,792333,-,nanog,A2BGU0_DANRE,chromatin immunoprecipitation assay,27924024,Danio rerio,GTRD
A5JNG8,A2BGT9,792333,30661,nanog,mtnr1c,chromatin immunoprecipitation assay,27924024,Danio rerio,GTRD
A5JNG8,B8JLV7,792333,100307085,nanog,vma21,chromatin immunoprecipitation assay,27924024,Danio rerio,GTRD
A5JNG8,B8JL69,792333,-,nanog,radx,chromatin immunoprecipitation assay,27924024,Danio rerio,GTRD
A5JNG8,F1Q7J1,792333,-,nanog,apool,chromatin immunoprecipitation assay,27924024,Danio rerio,GTRD
A5JNG8,F1RA47,792333,568768,nanog,si:ch211-26b3.4,chromatin immunoprecipitation assay,27924024,Danio rerio,GTRD
A5JNG8,A0A2R8QSQ0,792333,-,nanog,si:ch211-26b3.4,chromatin immunoprecipitation assay,27924024,Danio rerio,GTRD
A5JNG8,E9QI01,792333,567263,nanog,hmgn7,chromatin immunoprecipitation assay,27924024,Danio rerio,GTRD
A5JNG8,A0A2R8QEZ1,792333,-,nanog,hmgn7,chromatin immunoprecipitation assay,27924024,Danio rerio,GTRD
A5JNG8,A1A5Y7,792333,567263,nanog,hmgn7,chromatin immunoprecipitation assay,27924024,Danio rerio,GTRD
A5JNG8,F1QEQ5,792333,-,nanog,brwd3,chromatin immunoprecipitation assay,27924024,Danio rerio,GTRD
A5JNG8,E9QBL4,792333,-,nanog,brwd3,chromatin immunoprecipitation assay,27924024,Danio rerio,GTRD
A5JNG8,A0A0G2KKD9,792333,-,nanog,cnga2b,chromatin immunoprecipitation assay,27924024,Danio rerio,GTRD
A5JNG8,A0A0R4IS87,792333,-,nanog,atrxl,chromatin immunoprecipitation assay,27924024,Danio rerio,GTRD
A5JNG8,A0A0R4IDP3,792333,-,nanog,zdhhc15a,chromatin immunoprecipitation assay,27924024,Danio rerio,GTRD
A5JNG8,Q7ZW39,792333,140620,nanog,prps1a,chromatin immunoprecipitation assay,27924024,Danio rerio,GTRD
A5JNG8,A3KQE8,792333,-,nanog,prps1a,chromatin immunoprecipitation assay,27924024,Danio rerio,GTRD
A5JNG8,Q4KME9,792333,140620,nanog,prps1a,chromatin immunoprecipitation assay,27924024,Danio rerio,GTRD
A5JNG8,Q6NYR9,792333,140620,nanog,prps1a,chromatin immunoprecipitation assay,27924024,Danio rerio,GTRD
A5JNG8,F6P8U0,792333,553445,nanog,iqcd,chromatin immunoprecipitation assay,27924024,Danio rerio,GTRD
A5JNG8,F1R4Z3,792333,-,nanog,tpcn1,chromatin immunoprecipitation assay,27924024,Danio rerio,GTRD
A5JNG8,A0A2R8RKH4,792333,-,nanog,tpcn1,chromatin immunoprecipitation assay,27924024,Danio rerio,GTRD
A5JNG8,A2BHL7,792333,567534,nanog,tpcn1,chromatin immunoprecipitation assay,27924024,Danio rerio,GTRD
A5JNG8,A5WV18,792333,-,nanog,si:dkeyp-20g2.3,chromatin immunoprecipitation assay,27924024,Danio rerio,GTRD
A5JNG8,A0A0R4IL24,792333,567236,nanog,si:dkeyp-20g2.1,chromatin immunoprecipitation assay,27924024,Danio rerio,GTRD
A5JNG8,F1QN68,792333,-,nanog,si:dkeyp-20g2.1,chromatin immunoprecipitation assay,27924024,Danio rerio,GTRD
A5JNG8,Q6PBM7,792333,335015,nanog,fam76b,chromatin immunoprecipitation assay,27924024,Danio rerio,GTRD
A5JNG8,F6PBI2,792333,-,nanog,kat5a,chromatin immunoprecipitation assay,27924024,Danio rerio,GTRD
A5JNG8,B0R0X6,792333,436638,nanog,kat5a,chromatin immunoprecipitation assay,27924024,Danio rerio,GTRD
A5JNG8,F6NXN2,792333,-,nanog,kat5a,chromatin immunoprecipitation assay,27924024,Danio rerio,GTRD
A5JNG8,F6NPZ8,792333,-,nanog,kat5a,chromatin immunoprecipitation assay,27924024,Danio rerio,GTRD
A5JNG8,Q6DHD0,792333,436638,nanog,kat5a,chromatin immunoprecipitation assay,27924024,Danio rerio,GTRD
A5JNG8,A0JMK5,792333,30644,nanog,mtmr2,chromatin immunoprecipitation assay,27924024,Danio rerio,GTRD
A5JNG8,B0R0W9,792333,566657,nanog,tbc1d8b,chromatin immunoprecipitation assay,27924024,Danio rerio,GTRD
A5JNG8,A2CED6,792333,-,nanog,gbgt1l4,chromatin immunoprecipitation assay,27924024,Danio rerio,GTRD
A5JNG8,A2CED4,792333,-,nanog,gbgt1l4,chromatin immunoprecipitation assay,27924024,Danio rerio,GTRD
A5JNG8,A2CED5,792333,387303,nanog,gbgt1l4,chromatin immunoprecipitation assay,27924024,Danio rerio,GTRD
A5JNG8,F1QIR6,792333,-,nanog,si:ch211-135f11.6,chromatin immunoprecipitation assay,27924024,Danio rerio,GTRD
A5JNG8,F1RD23,792333,-,nanog,si:ch211-135f11.5,chromatin immunoprecipitation assay,27924024,Danio rerio,GTRD
A5JNG8,A0A2R8Q6M0,792333,-,nanog,si:ch211-135f11.5,chromatin immunoprecipitation assay,27924024,Danio rerio,GTRD
A5JNG8,A2CED1,792333,-,nanog,gbgt1l3,chromatin immunoprecipitation assay,27924024,Danio rerio,GTRD
A5JNG8,Q5XJR0,792333,450062,nanog,eif1axa,chromatin immunoprecipitation assay,27924024,Danio rerio,GTRD
A5JNG8,B0R0M9,792333,-,nanog,rps6ka3a,chromatin immunoprecipitation assay,27924024,Danio rerio,GTRD
A5JNG8,Q6DRQ1,792333,336578,nanog,si:ch211-114c12.2,chromatin immunoprecipitation assay,27924024,Danio rerio,GTRD
A5JNG8,X1WEC4,792333,565410,nanog,capga,chromatin immunoprecipitation assay,27924024,Danio rerio,GTRD
A5JNG8,F1R3V3,792333,-,nanog,capga,chromatin immunoprecipitation assay,27924024,Danio rerio,GTRD
A5JNG8,P47792,792333,30038,nanog,sox19a,chromatin immunoprecipitation assay,27924024,Danio rerio,GTRD
A5JNG8,Q7ZU67,792333,399484,nanog,eif4a1b,chromatin immunoprecipitation assay,27924024,Danio rerio,GTRD
A5JNG8,A2BEN4,792333,564950,nanog,senp3a,chromatin immunoprecipitation assay,27924024,Danio rerio,GTRD
A5JNG8,A2BEN3,792333,564882,nanog,plscr3a,chromatin immunoprecipitation assay,27924024,Danio rerio,GTRD
A5JNG8,A2BEN1,792333,-,nanog,atp6v1aa,chromatin immunoprecipitation assay,27924024,Danio rerio,GTRD
A5JNG8,Q90ZE2,792333,114429,nanog,znf703,chromatin immunoprecipitation assay,27924024,Danio rerio,GTRD
A5JNG8,Q7ZVM6,792333,323447,nanog,tia1l,chromatin immunoprecipitation assay,27924024,Danio rerio,GTRD
A5JNG8,A2BEG3,792333,563963,nanog,dgcr8,chromatin immunoprecipitation assay,27924024,Danio rerio,GTRD
A5JNG8,A2CE86,792333,100004647,nanog,rasl10a,chromatin immunoprecipitation assay,27924024,Danio rerio,GTRD
A5JNG8,F1Q515,792333,572219,nanog,gas2l1,chromatin immunoprecipitation assay,27924024,Danio rerio,GTRD
A5JNG8,A5PMT2,792333,-,nanog,gas2l1,chromatin immunoprecipitation assay,27924024,Danio rerio,GTRD
A5JNG8,A5PMS4,792333,797317,nanog,rhbdd3,chromatin immunoprecipitation assay,27924024,Danio rerio,GTRD
A5JNG8,B0S7H9,792333,-,nanog,mrpl41,chromatin immunoprecipitation assay,27924024,Danio rerio,GTRD
A5JNG8,B0S7I0,792333,-,nanog,pnpla7b,chromatin immunoprecipitation assay,27924024,Danio rerio,GTRD
A5JNG8,F1R677,792333,-,nanog,pnpla7b,chromatin immunoprecipitation assay,27924024,Danio rerio,GTRD
A5JNG8,A0A2R8QD81,792333,-,nanog,pnpla7b,chromatin immunoprecipitation assay,27924024,Danio rerio,GTRD
A5JNG8,A0A2R8RHQ3,792333,-,nanog,abca2,chromatin immunoprecipitation assay,27924024,Danio rerio,GTRD
A5JNG8,A7E279,792333,-,nanog,abca2,chromatin immunoprecipitation assay,27924024,Danio rerio,GTRD
A5JNG8,A2BI69,792333,-,nanog,abca2,chromatin immunoprecipitation assay,27924024,Danio rerio,GTRD
A5JNG8,F1R6M2,792333,-,nanog,rorb,chromatin immunoprecipitation assay,27924024,Danio rerio,GTRD
A5JNG8,Q5U396,792333,492344,nanog,cyp1d1,chromatin immunoprecipitation assay,27924024,Danio rerio,GTRD
A5JNG8,A2BFW0,792333,406312,nanog,zfand5a,chromatin immunoprecipitation assay,27924024,Danio rerio,GTRD
A5JNG8,Q6PBK7,792333,406312,nanog,zfand5a,chromatin immunoprecipitation assay,27924024,Danio rerio,GTRD
A5JNG8,A3KPQ4,792333,-,nanog,A3KPQ4_DANRE,chromatin immunoprecipitation assay,27924024,Danio rerio,GTRD
A5JNG8,A3KPQ6,792333,-,nanog,abhd17b,chromatin immunoprecipitation assay,27924024,Danio rerio,GTRD
A5JNG8,Q6DGB0,792333,437017,nanog,abhd17b,chromatin immunoprecipitation assay,27924024,Danio rerio,GTRD
A5JNG8,A3KPQ7,792333,566851,nanog,cemip2,chromatin immunoprecipitation assay,27924024,Danio rerio,GTRD
A5JNG8,A2BGS7,792333,565869,nanog,klf9,chromatin immunoprecipitation assay,27924024,Danio rerio,GTRD
A5JNG8,A2BGS4,792333,-,nanog,fam219ab,chromatin immunoprecipitation assay,27924024,Danio rerio,GTRD
A5JNG8,A2BGS5,792333,553801,nanog,fam219ab,chromatin immunoprecipitation assay,27924024,Danio rerio,GTRD
A5JNG8,A2BGQ1,792333,-,nanog,dhfr,chromatin immunoprecipitation assay,27924024,Danio rerio,GTRD
A5JNG8,Q6DG57,792333,436934,nanog,rad17,chromatin immunoprecipitation assay,27924024,Danio rerio,GTRD
A5JNG8,A2BGQ6,792333,436934,nanog,rad17,chromatin immunoprecipitation assay,27924024,Danio rerio,GTRD
A5JNG8,A2BGQ4,792333,563122,nanog,marveld2b,chromatin immunoprecipitation assay,27924024,Danio rerio,GTRD
A5JNG8,Q7ZVV4,792333,323239,nanog,gtf2h2,chromatin immunoprecipitation assay,27924024,Danio rerio,GTRD
A5JNG8,Q6AXK1,792333,445324,nanog,tango2,chromatin immunoprecipitation assay,27924024,Danio rerio,GTRD
A5JNG8,A0A2R8RVG3,792333,445324,nanog,tango2,chromatin immunoprecipitation assay,27924024,Danio rerio,GTRD
A5JNG8,A3QJW0,792333,-,nanog,tmem150aa,chromatin immunoprecipitation assay,27924024,Danio rerio,GTRD
A5JNG8,F2Z4W4,792333,-,nanog,si:ch211-102c2.8,chromatin immunoprecipitation assay,27924024,Danio rerio,GTRD
A5JNG8,F2Z4T5,792333,-,nanog,si:ch211-102c2.8,chromatin immunoprecipitation assay,27924024,Danio rerio,GTRD
A5JNG8,Q7ZW78,792333,393276,nanog,rnf181,chromatin immunoprecipitation assay,27924024,Danio rerio,GTRD
A5JNG8,Q6DI25,792333,436992,nanog,imp4,chromatin immunoprecipitation assay,27924024,Danio rerio,GTRD
A5JNG8,F2Z4T7,792333,-,nanog,lman2lb,chromatin immunoprecipitation assay,27924024,Danio rerio,GTRD
A5JNG8,F1QV06,792333,100334188,nanog,tbx3b,chromatin immunoprecipitation assay,27924024,Danio rerio,GTRD
A5JNG8,F1QD95,792333,373093,nanog,hdr,chromatin immunoprecipitation assay,27924024,Danio rerio,GTRD
A5JNG8,A3KPR7,792333,-,nanog,hdr,chromatin immunoprecipitation assay,27924024,Danio rerio,GTRD
A5JNG8,A3KPR9,792333,100002285,nanog,drd7,chromatin immunoprecipitation assay,27924024,Danio rerio,GTRD
A5JNG8,Q5BJJ4,792333,541345,nanog,tcima,chromatin immunoprecipitation assay,27924024,Danio rerio,GTRD
A5JNG8,A3KGZ5,792333,559483,nanog,vps37b,chromatin immunoprecipitation assay,27924024,Danio rerio,GTRD
A5JNG8,A3KGZ4,792333,570148,nanog,abcb9,chromatin immunoprecipitation assay,27924024,Danio rerio,GTRD
A5JNG8,A3KGZ2,792333,790923,nanog,ogfod2,chromatin immunoprecipitation assay,27924024,Danio rerio,GTRD
A5JNG8,A2BG36,792333,325484,nanog,vamp5,chromatin immunoprecipitation assay,27924024,Danio rerio,GTRD
A5JNG8,A2BG37,792333,325484,nanog,vamp5,chromatin immunoprecipitation assay,27924024,Danio rerio,GTRD
A5JNG8,A0A2R8Q6F4,792333,-,nanog,nfr,chromatin immunoprecipitation assay,27924024,Danio rerio,GTRD
A5JNG8,E7EXH5,792333,564295,nanog,traf2a,chromatin immunoprecipitation assay,27924024,Danio rerio,GTRD
A5JNG8,A0A0R4ICA8,792333,-,nanog,traf2a,chromatin immunoprecipitation assay,27924024,Danio rerio,GTRD
A5JNG8,A2BGE0,792333,557717,nanog,stxbp1b,chromatin immunoprecipitation assay,27924024,Danio rerio,GTRD
A5JNG8,A5WWD9,792333,-,nanog,noxa1,chromatin immunoprecipitation assay,27924024,Danio rerio,GTRD
A5JNG8,A5WWD5,792333,556237,nanog,man1b1b,chromatin immunoprecipitation assay,27924024,Danio rerio,GTRD
A5JNG8,A0A0G2LAV7,792333,100534861,nanog,LOC100534861,chromatin immunoprecipitation assay,27924024,Danio rerio,GTRD
A5JNG8,A2BFD1,792333,-,nanog,ddx31,chromatin immunoprecipitation assay,27924024,Danio rerio,GTRD
A5JNG8,A2BFD2,792333,325248,nanog,ddx31,chromatin immunoprecipitation assay,27924024,Danio rerio,GTRD
A5JNG8,A0A2R8Q1X0,792333,-,nanog,ddx31,chromatin immunoprecipitation assay,27924024,Danio rerio,GTRD
A5JNG8,A2BFD8,792333,336617,nanog,thy1,chromatin immunoprecipitation assay,27924024,Danio rerio,GTRD
A5JNG8,A2BIL5,792333,-,nanog,f11r.2,chromatin immunoprecipitation assay,27924024,Danio rerio,GTRD
A5JNG8,A3KNL2,792333,100005566,nanog,f11r.2,chromatin immunoprecipitation assay,27924024,Danio rerio,GTRD
A5JNG8,A2BFG9,792333,558545,nanog,ubash3ba,chromatin immunoprecipitation assay,27924024,Danio rerio,GTRD
A5JNG8,A2BIA3,792333,569571,nanog,adamts15a,chromatin immunoprecipitation assay,27924024,Danio rerio,GTRD
A5JNG8,A0A2R8QND5,792333,-,nanog,adamts8a,chromatin immunoprecipitation assay,27924024,Danio rerio,GTRD
A5JNG8,A2BIA2,792333,-,nanog,adamts8a,chromatin immunoprecipitation assay,27924024,Danio rerio,GTRD
A5JNG8,A2BFT9,792333,-,nanog,snx19a,chromatin immunoprecipitation assay,27924024,Danio rerio,GTRD
A5JNG8,A2BFU3,792333,566223,nanog,atf5a,chromatin immunoprecipitation assay,27924024,Danio rerio,GTRD
A5JNG8,Q7ZW27,792333,266982,nanog,arcn1a,chromatin immunoprecipitation assay,27924024,Danio rerio,GTRD
A5JNG8,A0A0R4IQ55,792333,394129,nanog,hmbsa,chromatin immunoprecipitation assay,27924024,Danio rerio,GTRD
A5JNG8,A2BFN7,792333,-,nanog,hmbsa,chromatin immunoprecipitation assay,27924024,Danio rerio,GTRD
A5JNG8,A2BFN6,792333,-,nanog,hmbsa,chromatin immunoprecipitation assay,27924024,Danio rerio,GTRD
A5JNG8,A2BFS7,792333,-,nanog,hinfp,chromatin immunoprecipitation assay,27924024,Danio rerio,GTRD
A5JNG8,Q567Y6,792333,550583,nanog,ift22,chromatin immunoprecipitation assay,27924024,Danio rerio,GTRD
A5JNG8,A2BFT4,792333,-,nanog,ftr82,chromatin immunoprecipitation assay,27924024,Danio rerio,GTRD
A5JNG8,P83571,792333,317678,nanog,ruvbl2,chromatin immunoprecipitation assay,27924024,Danio rerio,GTRD
A5JNG8,A2SWM2,792333,568117,nanog,spns2,chromatin immunoprecipitation assay,27924024,Danio rerio,GTRD
A5JNG8,Q7ZVK2,792333,334133,nanog,ube2g1a,chromatin immunoprecipitation assay,27924024,Danio rerio,GTRD
A5JNG8,Q58EH5,792333,541526,nanog,camkk1a,chromatin immunoprecipitation assay,27924024,Danio rerio,GTRD
A5JNG8,A0A0R4IXN0,792333,-,nanog,camkk1a,chromatin immunoprecipitation assay,27924024,Danio rerio,GTRD
A5JNG8,A2BIP2,792333,541526,nanog,camkk1a,chromatin immunoprecipitation assay,27924024,Danio rerio,GTRD
A5JNG8,A2CEV2,792333,795920,nanog,si:dkey-220k22.1,chromatin immunoprecipitation assay,27924024,Danio rerio,GTRD
A5JNG8,A2CEV3,792333,796870,nanog,si:dkey-220k22.3,chromatin immunoprecipitation assay,27924024,Danio rerio,GTRD
A5JNG8,A0A2R8QJ46,792333,-,nanog,sh3glb2b,chromatin immunoprecipitation assay,27924024,Danio rerio,GTRD
A5JNG8,A2CEP5,792333,-,nanog,sh3glb2b,chromatin immunoprecipitation assay,27924024,Danio rerio,GTRD
A5JNG8,A0A0R4IPQ0,792333,-,nanog,sh3glb2b,chromatin immunoprecipitation assay,27924024,Danio rerio,GTRD
A5JNG8,A2CEP3,792333,-,nanog,sh3glb2b,chromatin immunoprecipitation assay,27924024,Danio rerio,GTRD
A5JNG8,Q802U5,792333,394094,nanog,sh3glb2b,chromatin immunoprecipitation assay,27924024,Danio rerio,GTRD
A5JNG8,A0A2R8QMQ9,792333,-,nanog,sh3glb2b,chromatin immunoprecipitation assay,27924024,Danio rerio,GTRD
A5JNG8,A0A2R8Q0C3,792333,394094,nanog,sh3glb2b,chromatin immunoprecipitation assay,27924024,Danio rerio,GTRD
A5JNG8,A2CEP2,792333,394094,nanog,sh3glb2b,chromatin immunoprecipitation assay,27924024,Danio rerio,GTRD
A5JNG8,A2CEP8,792333,767674,nanog,fam102ab,chromatin immunoprecipitation assay,27924024,Danio rerio,GTRD
A5JNG8,F1QR00,792333,-,nanog,fam102ab,chromatin immunoprecipitation assay,27924024,Danio rerio,GTRD
A5JNG8,A2CEQ0,792333,569227,nanog,slc25a25b,chromatin immunoprecipitation assay,27924024,Danio rerio,GTRD
A5JNG8,F1R7J0,792333,-,nanog,uap1l1,chromatin immunoprecipitation assay,27924024,Danio rerio,GTRD
A5JNG8,F1QM53,792333,550498,nanog,iscub,chromatin immunoprecipitation assay,27924024,Danio rerio,GTRD
A5JNG8,E9QGB4,792333,-,nanog,iscub,chromatin immunoprecipitation assay,27924024,Danio rerio,GTRD
A5JNG8,F8W4V5,792333,-,nanog,iscub,chromatin immunoprecipitation assay,27924024,Danio rerio,GTRD
A5JNG8,A0A2R8RZB3,792333,-,nanog,scai,chromatin immunoprecipitation assay,27924024,Danio rerio,GTRD
A5JNG8,A0A2R8Q4N2,792333,-,nanog,scai,chromatin immunoprecipitation assay,27924024,Danio rerio,GTRD
A5JNG8,A0A2R8QL74,792333,-,nanog,scai,chromatin immunoprecipitation assay,27924024,Danio rerio,GTRD
A5JNG8,A2CF54,792333,556383,nanog,scai,chromatin immunoprecipitation assay,27924024,Danio rerio,GTRD
A5JNG8,A0A2R8QGQ7,792333,-,nanog,scai,chromatin immunoprecipitation assay,27924024,Danio rerio,GTRD
A5JNG8,A0A2R8PVX5,792333,-,nanog,scai,chromatin immunoprecipitation assay,27924024,Danio rerio,GTRD
A5JNG8,B0S516,792333,556104,nanog,arpc5lb,chromatin immunoprecipitation assay,27924024,Danio rerio,GTRD
A5JNG8,B0S518,792333,-,nanog,zmat5,chromatin immunoprecipitation assay,27924024,Danio rerio,GTRD
A5JNG8,B0S517,792333,-,nanog,zmat5,chromatin immunoprecipitation assay,27924024,Danio rerio,GTRD
A5JNG8,B0S519,792333,556082,nanog,cabp7b,chromatin immunoprecipitation assay,27924024,Danio rerio,GTRD
A5JNG8,A0A2R8Q973,792333,-,nanog,cabp7b,chromatin immunoprecipitation assay,27924024,Danio rerio,GTRD
A5JNG8,Q6P005,792333,402993,nanog,tescb,chromatin immunoprecipitation assay,27924024,Danio rerio,GTRD
