UniprotID.Target	NCBI.GeneID.Target	Name.Target	Detection.method	PubmedID	Organism	Source.database	Small-scale.evidence
Q9BUV0	57035	RSRP1	chromatin immunoprecipitation assay	29126285	Homo sapiens	ReMap	No
Q9H1K1	23479	ISCU	chromatin immunoprecipitation assay	29126285,27924024	Homo sapiens	GTRD,ReMap	No
Q7Z6B7	57522	SRGAP1	chromatin immunoprecipitation assay	29126285	Homo sapiens	ReMap	No
Q92990	11146	GLMN	chromatin immunoprecipitation assay	29126285	Homo sapiens	ReMap	No
Q96JT2	85414	SLC45A3	chromatin immunoprecipitation assay	29126285	Homo sapiens	ReMap	No
Q14494	4779	NFE2L1	chromatin immunoprecipitation assay	29126285,27924024	Homo sapiens	GTRD,ReMap	No
Q9NX40	54940	OCIAD1	chromatin immunoprecipitation assay	27924024	Homo sapiens	GTRD	No
Q9Y251	10855	HPSE	chromatin immunoprecipitation assay	29126285	Homo sapiens	ReMap	No
Q6ZW61	166379	BBS12	chromatin immunoprecipitation assay	29126285	Homo sapiens	ReMap	No
Q8IXW5	79871	RPAP2	chromatin immunoprecipitation assay	29126285	Homo sapiens	ReMap	No
Q92766	6239	RREB1	chromatin immunoprecipitation assay	29126285	Homo sapiens	ReMap	No
Q9P031	29080	CCDC59	chromatin immunoprecipitation assay	29126285,27924024	Homo sapiens	GTRD,ReMap	No
O15534	5187	PER1	chromatin immunoprecipitation assay	29126285	Homo sapiens	ReMap	No
Q96IT1	84838	ZNF496	chromatin immunoprecipitation assay	29126285	Homo sapiens	ReMap	No
F8W1U5	NA	-	chromatin immunoprecipitation assay	29126285	Homo sapiens	ReMap	No
Q8N350	255057	CBARP	chromatin immunoprecipitation assay	29126285	Homo sapiens	ReMap	No
Q6P1X6	414919	C8orf82	chromatin immunoprecipitation assay	29126285	Homo sapiens	ReMap	No
P61970	10204	NUTF2	chromatin immunoprecipitation assay	29126285	Homo sapiens	ReMap	No
Q9Y3D5	51023	MRPS18C	chromatin immunoprecipitation assay	29126285	Homo sapiens	ReMap	No
