Txnip,Q8BG60,56338,target gene,Mus musculus
Sin3b,Q62141,20467,transcription factor,Mus musculus
Zfp384,E9QAR6,-,transcription factor,Mus musculus
Ceacam2,Q925P2,26367,target gene,Mus musculus
Tyrobp,O54885,22177,target gene,Mus musculus
Ptch1,Q61115,19206,target gene,Mus musculus
Il31,Q6EAL8,76399,target gene,Mus musculus
Rpl30,P62889,19946,target gene,Mus musculus
Sftpb,P50405,20388,target gene,Mus musculus
H2afz,P0C0S6,51788,target gene,Mus musculus
Glb1,P23780,12091,target gene,Mus musculus
Tshz3,Q8CGV9,243931,transcription factor,Mus musculus
Ncmap,Q99JS0,230822,target gene,Mus musculus
Ttr,P07309,22139,target gene,Mus musculus
Hbb-b1,P02088,100503605;101488143;15129,target gene,Mus musculus
Mmp2,P33434,17390,target gene,Mus musculus
Wwtr1,Q9EPK5,97064,transcription factor,Mus musculus
Atxn7,Q8R4I1,246103,target gene,Mus musculus
Llgl1,Q80Y17,16897,target gene,Mus musculus
Cldn19,Q9ET38,242653,target gene,Mus musculus
Abcb4,P21440,18670,target gene,Mus musculus
Vezf1,Q8K1B7,-,transcription factor,Mus musculus
Plagl1,Q3UQW2,-,target gene,Mus musculus
Mmp9,P41245,17395,transcription factor,Mus musculus
Usf2,Q64705,22282,transcription factor,Mus musculus
Smarcd3,Q6P9Z1,66993,target gene,Mus musculus
Gbp2,Q9Z0E6,14469,target gene,Mus musculus
Pax5,Q02650,18507,transcription factor,Mus musculus
Jarid2,Q62315,16468,transcription factor,Mus musculus
Ces2c,Q91WG0,234671,target gene,Mus musculus
Bhlhe40,O35185,20893,transcription factor,Mus musculus
Csn2,P10598,12991,target gene,Mus musculus
Ngfr,Q9Z0W1,-,target gene,Mus musculus
Tle5,P63002,14797,transcription factor,Mus musculus
-,Q3TYZ5,-,target gene,Mus musculus
Mmp28,Q5SSG2,-,target gene,Mus musculus
Olig1,Q9JKN5,50914,transcription factor,Mus musculus
Rfx3,P48381,19726,transcription factor,Mus musculus
Rap2b,P61226,74012,target gene,Mus musculus
Rfx2,P48379,19725,target gene,Mus musculus
Il5ra,P21183,16192,target gene,Mus musculus
Erbb2,P70424,13866,target gene,Mus musculus
Crygc,Q61597,12966,target gene,Mus musculus
Cryab,P23927,12955,target gene,Mus musculus
Itgam,P05555,-,target gene,Mus musculus
Inha,Q04997,16322,target gene,Mus musculus
Il11,P47873,16156,target gene,Mus musculus
Hrc,G5E8J6,15464,target gene,Mus musculus
Znf131,Q8K3J5,72465,target gene,Mus musculus
Zscan10,Q3URR7,332221,transcription factor,Mus musculus
Rel,P15307,-,transcription factor,Mus musculus
Ywhae,P62259,22627,target gene,Mus musculus
Tcra,P01849,-,target gene,Mus musculus
Nr3c1,P06537,-,transcription factor,Mus musculus
Clec10a,P49300,17312,target gene,Mus musculus
Icos,Q9WVS0,54167,target gene,Mus musculus
Myom3,A2ABU4,242702,target gene,Mus musculus
Abl1,P00520,11350,transcription factor,Mus musculus
Mxd3,Q80US8,17121,target gene,Mus musculus
Igk,Q58EU8,-,target gene,Mus musculus
Me1,P06801,17436,target gene,Mus musculus
Mapk3,Q63844,26417,target gene,Mus musculus
Mmp19,Q9JHI0,58223,target gene,Mus musculus
Nfic,P70255,18029,transcription factor,Mus musculus
Plaat3,Q8R3U1,225845,target gene,Mus musculus
Gbe1,Q9D6Y9,74185,target gene,Mus musculus
Lactb2,Q99KR3,212442,target gene,Mus musculus
Smad6,O35182,17130,transcription factor,Mus musculus
Sorbs1,Q62417,20411,target gene,Mus musculus
Neurod2,Q62414,18013,target gene,Mus musculus
Birc3,O08863,11796,target gene,Mus musculus
Rbp4,Q00724,19662,target gene,Mus musculus
Foxl1,Q64731,14241,transcription factor,Mus musculus
Ece1,Q4PZA2,230857,target gene,Mus musculus
Upf3b,Q80UI8,68134,target gene,Mus musculus
Cryaa,P24622,12954,target gene,Mus musculus
Ncor1,Q60974,-,transcription factor,Mus musculus
Sftpa1,P35242,-,target gene,Mus musculus
Rc3h1,Q4VGL6,381305,target gene,Mus musculus
Dot1l,Q679P4,-,transcription factor,Mus musculus
Gpr143,P70259,18241,target gene,Mus musculus
Ncf4,P97369,17972,target gene,Mus musculus
Pthlh,Q540C1,19227,target gene,Mus musculus
St6galnac1,Q9QZ39,20445,target gene,Mus musculus
Sin3a,Q60520,20466,transcription factor,Mus musculus
Siah1b,Q06985,20438,target gene,Mus musculus
Zic2,Q62520,-,transcription factor,Mus musculus
Bsx,Q810B3,244813,target gene,Mus musculus
Grb2,Q60631,14784,target gene,Mus musculus
Nr1h3,Q9Z0Y9,22259,transcription factor,Mus musculus
Aldh3a2,P47740,11671,target gene,Mus musculus
Rbpjl,O08674,19668,target gene,Mus musculus
Zfp819,E9Q5X9,74400,target gene,Mus musculus
Psrc1,Q9D0P7,56742,target gene,Mus musculus
Cbfa2t3,O54972,12398,transcription factor,Mus musculus
Lmo7,A0T1J8,380928,transcription factor,Mus musculus
S1pr1,O08530,13609,target gene,Mus musculus
Tcf19,Q99KJ5,106795,transcription factor,Mus musculus
Il1r2,P27931,16178,target gene,Mus musculus
Trim25,Q61510,217069,target gene,Mus musculus
Cacna1e,A0A087WS83,12290,target gene,Mus musculus
Gsta1,P13745,14857,target gene,Mus musculus
Ddc,O88533,13195,target gene,Mus musculus
Oprd1,P32300,18386,target gene,Mus musculus
Ccng2,O08918,12452,target gene,Mus musculus
Pggt1b,Q8BUY9,225467,target gene,Mus musculus
Ehmt2,Q9Z148,110147,transcription factor,Mus musculus
Stim1,P70302,20866,target gene,Mus musculus
Myl6,Q60605,17904,target gene,Mus musculus
Abl2,Q4JIM5,-,target gene,Mus musculus
Ntsr2,P70310,18217,target gene,Mus musculus
Fcer1g,P20491,14127,target gene,Mus musculus
Prph,A0A2R8W6R6,19132,target gene,Mus musculus
Muc5ac,Q61916,-,target gene,Mus musculus
Galr1,P56479,14427,target gene,Mus musculus
Med1,Q925J9,19014,transcription factor,Mus musculus
Esrrg,P62509,26381,transcription factor,Mus musculus
Ptpru,B1AUH1,19273,target gene,Mus musculus
Il9,P15247,16198,target gene,Mus musculus
Fgl2,P12804,14190,target gene,Mus musculus
Rs1,Q9Z1L4,20147,target gene,Mus musculus
Gcm2,O09102,107889,transcription factor,Mus musculus
Tns1,A0A087WR29,-,target gene,Mus musculus
Sox9,Q04887,20682,transcription factor,Mus musculus
Slc10a1,O08705,20493,target gene,Mus musculus
Foxo1,Q9R1E0,56458,transcription factor,Mus musculus
Hmgcr,Q01237,15357,target gene,Mus musculus
Heyl,Q9DBX7,56198,transcription factor,Mus musculus
Fus,P56959,233908,transcription factor,Mus musculus
Cald1,E9QA15,-,target gene,Mus musculus
Ptma,P26350,19231,target gene,Mus musculus
Cdx2,P43241,12591,transcription factor,Mus musculus
Ncoa6,Q9JL19,-,transcription factor,Mus musculus
Il17f,Q7TNI7,257630,target gene,Mus musculus
Htt,G3X9H5,15194,target gene,Mus musculus
Cyp17a1,P27786,13074,target gene,Mus musculus
Aqp2,P56402,11827,target gene,Mus musculus
Nr2e1,Q64104,21907,transcription factor,Mus musculus
Nphs1,Q9QZS7,54631,target gene,Mus musculus
Ccn2,P29268,14219,target gene,Mus musculus
Smad2,Q62432,17126,transcription factor,Mus musculus
Hoxd11,P23813,15431,target gene,Mus musculus
Hsp90aa1,P07901,15519,target gene,Mus musculus
Myog,P12979,17928,transcription factor,Mus musculus
Cdon,Q32MD9,57810,target gene,Mus musculus
Acot1,O55137,26897,target gene,Mus musculus
Trim24,Q64127,21848,transcription factor,Mus musculus
Pagr1a,Q99L02,67278,target gene,Mus musculus
Pdgfa,P20033,18590,target gene,Mus musculus
Ferd3l,Q923Z4,114712,target gene,Mus musculus
Hmgxb4,Q80Y32,70823,target gene,Mus musculus
Fam3b,Q9D309,52793,target gene,Mus musculus
Ctcfl,A2APF3,664799,transcription factor,Mus musculus
Spdef,Q9WTP3,30051,transcription factor,Mus musculus
Klf16,P58334,118445,transcription factor,Mus musculus
Hnf1a,P22361,21405,transcription factor,Mus musculus
Pfkfb3,A0A0A6YY64,170768,target gene,Mus musculus
Ube2i,P63280,22196,target gene,Mus musculus
Pcna,P17918,18538,target gene,Mus musculus
Mbd1,Q9Z2E2,17190,transcription factor,Mus musculus
Hoxd1,Q01822,15429,target gene,Mus musculus
Nphs2,Q91X05,170484,target gene,Mus musculus
Cyp21,P03940,13079,target gene,Mus musculus
Lin9,Q8C735,-,target gene,Mus musculus
Mrtfa,Q8K4J6,223701,transcription factor,Mus musculus
Hbb-bs,E9Q223,-,target gene,Mus musculus
Dnajc2,P54103,22791,transcription factor,Mus musculus
Map2,P20357,17756,target gene,Mus musculus
Calm1,P0DP26,12313;12314;12315,target gene,Mus musculus
Ccl5,P30882,20304,target gene,Mus musculus
Cdk1,P11440,12534,target gene,Mus musculus
Kpna2,P52293,16647,transcription factor,Mus musculus
Zhx3,Q8C0Q2,320799,transcription factor,Mus musculus
Crtc2,Q3U182,74343,target gene,Mus musculus
Socs1,O35716,12703,target gene,Mus musculus
Ctsd,P18242,13033,target gene,Mus musculus
Nectin1,Q9JKF6,58235,target gene,Mus musculus
Nhlh1,Q02576,18071,target gene,Mus musculus
Col3a1,P08121,12825,target gene,Mus musculus
Ugt1a6,Q64435,94284,target gene,Mus musculus
Cables2,Q8K3M5,252966,target gene,Mus musculus
Nkx6-1,Q99MA9,18096,transcription factor,Mus musculus
Enpp1,P06802,18605,target gene,Mus musculus
Plod2,Q9R0B9,26432,target gene,Mus musculus
Pxmp4,Q9JJW0,59038,target gene,Mus musculus
Zbtb2,Q505G7,-,transcription factor,Mus musculus
Add2,Q9QYB8,11519,target gene,Mus musculus
Socs3,O35718,12702,target gene,Mus musculus
Ciita,P79621,12265,transcription factor,Mus musculus
Htatip2,Q9Z2G9,53415,transcription factor,Mus musculus
Foxa3,P35584,15377,transcription factor,Mus musculus
Mdm2,P23804,17246,transcription factor,Mus musculus
Id2,P41136,15902,transcription factor,Mus musculus
Myocd,Q8VIM5,214384,transcription factor,Mus musculus
Abcb1a,P21447,18671,target gene,Mus musculus
Neurod4,O09105,11923,target gene,Mus musculus
Hipk2,Q9QZR5,15258,target gene,Mus musculus
Igh,Q8VEA0,-,target gene,Mus musculus
Ilf3,Q9Z1X4,16201,transcription factor,Mus musculus
Bin1,O08539,30948,target gene,Mus musculus
H2-Oa,Q9QWV1,15001,target gene,Mus musculus
Hspb1,P14602,15507,transcription factor,Mus musculus
H2-DMa,P28078,-,target gene,Mus musculus
Slc4a9,Q8BUG8,240215,target gene,Mus musculus
Phex,P70669,18675,target gene,Mus musculus
Cald1,E9Q0M9,-,target gene,Mus musculus
Atp9a,O70228,11981,target gene,Mus musculus
Sfrp1,Q8C4U3,20377,target gene,Mus musculus
Pfkfb3,Q3U3S6,170768,target gene,Mus musculus
Lsm2,O35900,27756,target gene,Mus musculus
Ass1,P16460,11898,target gene,Mus musculus
Igh,Q91WP5,-,target gene,Mus musculus
Wnt7b,P28047,22422,target gene,Mus musculus
Tnfrsf18,O35714,21936,target gene,Mus musculus
Dnmt3b,O88509,13436,transcription factor,Mus musculus
Cxadr,P97792,13052,target gene,Mus musculus
Casp12,O08736,12364,target gene,Mus musculus
Tap2,P36371,21355,target gene,Mus musculus
Mmp28,Q8C2Y7,-,target gene,Mus musculus
Ache,P21836,11423,target gene,Mus musculus
Mapk8ip1,Q9WVI9,19099,target gene,Mus musculus
Nrarp,Q91ZA8,67122,target gene,Mus musculus
Fancc,P50652,14088,target gene,Mus musculus
H2-K1,P03991,-,target gene,Mus musculus
Il7r,P16872,16197,target gene,Mus musculus
Prodh,Q9WU79,19125,target gene,Mus musculus
Apom,Q9Z1R3,55938,target gene,Mus musculus
Foxn4,Q8K3Q3,116810,transcription factor,Mus musculus
H19,Q61638,-,target gene,Mus musculus
Gtf2a1,Q99PM3,83602,transcription factor,Mus musculus
Mgarp,Q8VI64,67749,target gene,Mus musculus
Erf,P70459,13875,transcription factor,Mus musculus
Nvl,Q9DBY8,67459,transcription factor,Mus musculus
Kcnmb1,Q8CAE3,16533,target gene,Mus musculus
Utrn,E9Q6R7,22288,target gene,Mus musculus
Adam12,Q61824,11489,target gene,Mus musculus
Macc1,E9PXX8,238455,target gene,Mus musculus
Cdc42,P60766,12540,target gene,Mus musculus
Igk,A0A125T906,-,target gene,Mus musculus
Spint1,Q9R097,20732,target gene,Mus musculus
Ripk2,P58801,192656,target gene,Mus musculus
Hrh4,Q91ZY2,225192,target gene,Mus musculus
Pklr,Q3UEI4,18770,target gene,Mus musculus
Slc5a5,G3X8P5,114479,target gene,Mus musculus
B4galt1,P15535,14595,target gene,Mus musculus
Mgam,Q6XK24,-,target gene,Mus musculus
Apoa4,P06728,11808,target gene,Mus musculus
Sftpa1,Q9CQI1,20387,target gene,Mus musculus
Grb10,Q60760,14783,target gene,Mus musculus
Plagl2,Q925T4,54711,transcription factor,Mus musculus
Aurkaip1,Q9DCJ7,66077,target gene,Mus musculus
Stk40,Q7TNL3,74178,target gene,Mus musculus
Il18r1,Q61098,16182,target gene,Mus musculus
Slc40a1,Q9JHI9,53945,target gene,Mus musculus
Axin2,O88566,12006,target gene,Mus musculus
Lor,P18165,16939,target gene,Mus musculus
Krtap19-2,Q925I0,170651,target gene,Mus musculus
Pbx1,P41778,18514,transcription factor,Mus musculus
Mnt,O08789,17428,transcription factor,Mus musculus
Abcc4,Q3TZN9,239273,target gene,Mus musculus
Rela,Q04207,19697,transcription factor,Mus musculus
Nras,Q3TMF4,18176,target gene,Mus musculus
Fcgr1,P26151,14129,target gene,Mus musculus
Cxcl5,P50228,20311,target gene,Mus musculus
Gbx2,P48031,14472,transcription factor,Mus musculus
Mdc1,Q5PSV9,240087,target gene,Mus musculus
Cald1,Q8VCQ8,109624,target gene,Mus musculus
Ngb,Q9ER97,64242,target gene,Mus musculus
Sftpd,P50404,20390,target gene,Mus musculus
Tlr2,Q9QUN7,24088,target gene,Mus musculus
Npat,Q8BMA5,244879,target gene,Mus musculus
Bid,P70444,12122,target gene,Mus musculus
Cyp2e1,Q05421,13106,target gene,Mus musculus
Vpreb1,P13372,22362,target gene,Mus musculus
Upf3b,F6Q8N5,-,target gene,Mus musculus
Crybb2,P62696,12961,target gene,Mus musculus
Pou5f1,P20263,18999,transcription factor,Mus musculus
Igfbp5,Q07079,16011,target gene,Mus musculus
Tcrg-C1,A0A075B5Z0,-,target gene,Mus musculus
Sox21,Q811W0,223227,transcription factor,Mus musculus
Pfkfb3,A2AUP4,-,target gene,Mus musculus
Fabp4,P04117,11770,transcription factor,Mus musculus
Angpt2,O35608,11601,target gene,Mus musculus
Rab11a,P62492,53869,target gene,Mus musculus
Eya1,P97767,14048,transcription factor,Mus musculus
Zfp263,E0CZ03,-,transcription factor,Mus musculus
Ptpn4,Q9WU22,19258,target gene,Mus musculus
Fshb,Q60687,14308,target gene,Mus musculus
Ccn1,P18406,16007,target gene,Mus musculus
Skil,Q60665,20482,transcription factor,Mus musculus
Htr1a,Q64264,15550,target gene,Mus musculus
Timp1,P12032,21857,target gene,Mus musculus
Zfp384,D3Z517,-,transcription factor,Mus musculus
Macc1,Q8CE58,-,target gene,Mus musculus
Hnf1b,P27889,21410,transcription factor,Mus musculus
Dnmt3l,Q9CWR8,54427,target gene,Mus musculus
Jak2,Q62120,16452,target gene,Mus musculus
Pcbp2,Q61990,18521,transcription factor,Mus musculus
Slc39a1,Q9QZ03,30791,target gene,Mus musculus
Dot1l,Q6XZL7,-,transcription factor,Mus musculus
Brip1,Q5SXJ3,237911,target gene,Mus musculus
Esr1,P19785,13982,transcription factor,Mus musculus
Foxi1,Q922I5,14233,transcription factor,Mus musculus
Fos,P01101,14281,transcription factor,Mus musculus
Tinagl1,Q99JR5,94242,target gene,Mus musculus
Notch3,Q61982,18131,transcription factor,Mus musculus
Cldn2,O88552,12738,target gene,Mus musculus
Cald1,S4R1T7,-,target gene,Mus musculus
Cd8a,P01731,12525,target gene,Mus musculus
Utrn,O08614,-,target gene,Mus musculus
Slc2a8,Q9JIF3,56017,target gene,Mus musculus
Mpo,P11247,17523,target gene,Mus musculus
Dmrt3,Q80WT2,240590,target gene,Mus musculus
Plk1,Q07832,18817,target gene,Mus musculus
Gpam,Q61586,14732,target gene,Mus musculus
Sfrp2,P97299,20319,target gene,Mus musculus
Pgf,P49764,18654,target gene,Mus musculus
Utrn,A0A1W2P8G5,-,target gene,Mus musculus
Oas1g,Q8VEH7,-,target gene,Mus musculus
Tead1,P30051,21676,transcription factor,Mus musculus
Prkca,P20444,18750,target gene,Mus musculus
Gpx4,O70325,625249,target gene,Mus musculus
Slc12a5,Q91V14,57138,target gene,Mus musculus
Sp5,Q9JHX2,64406,transcription factor,Mus musculus
Pcsk1,P63239,18548,target gene,Mus musculus
Nanos3,P60324,244551,target gene,Mus musculus
H2-K1,P01901,14972,target gene,Mus musculus
Maz,P56671,-,transcription factor,Mus musculus
Ctsf,Q9R013,56464,target gene,Mus musculus
Gata4,Q08369,14463,transcription factor,Mus musculus
Slc7a5,Q9Z127,20539,target gene,Mus musculus
Coro1b,Q9WUM3,23789,target gene,Mus musculus
Pidd1,Q9ERV7,57913,target gene,Mus musculus
Mbp,P04370,17196,target gene,Mus musculus
Cldn4,O35054,12740,target gene,Mus musculus
Sox6,P40645,20679,transcription factor,Mus musculus
Map3k5,O35099,26408,target gene,Mus musculus
Ptgs2,Q05769,19225,target gene,Mus musculus
Cdk9,Q99J95,107951,target gene,Mus musculus
Hdac7,Q8C2B3,56233,target gene,Mus musculus
Cd19,P25918,12478,target gene,Mus musculus
Zfp819,Q9D5K8,-,target gene,Mus musculus
Tbxa2r,P30987,21390,target gene,Mus musculus
Mgam,A0A0J9YVE6,-,target gene,Mus musculus
Pcgf2,P23798,22658,transcription factor,Mus musculus
Csk,P41241,12988,target gene,Mus musculus
Cebpg,P53568,12611,transcription factor,Mus musculus
Atoh1,P48985,11921,transcription factor,Mus musculus
Sp8,Q8BMJ8,320145,transcription factor,Mus musculus
Ttf2,Q5NC05,74044,transcription factor,Mus musculus
Upf3b,Q9CS15,-,target gene,Mus musculus
Mdh1,P14152,17449,target gene,Mus musculus
Pknox1,O70477,18771,transcription factor,Mus musculus
Dmap1,Q9JI44,66233,transcription factor,Mus musculus
Ing1,Q9QXV3,26356,transcription factor,Mus musculus
Wnt5a,P22725,22418,transcription factor,Mus musculus
Tgfbr3,O88393,21814,target gene,Mus musculus
Ccl17,Q9WUZ6,20295,target gene,Mus musculus
Pgk1,P09411,18655,target gene,Mus musculus
Klf10,O89091,21847,transcription factor,Mus musculus
H2-Ob,Q3U1X7,15002,target gene,Mus musculus
Oxt,P35454,18429,target gene,Mus musculus
Acsl4,Q9QUJ7,50790,target gene,Mus musculus
Pcsk9,Q80W65,100102,target gene,Mus musculus
Smad9,Q9JIW5,55994,transcription factor,Mus musculus
Dlx5,P70396,13395,transcription factor,Mus musculus
Pbx2,O35984,18515,transcription factor,Mus musculus
Nfatc1,B5B2N5,18018,target gene,Mus musculus
Pou3f3,P31361,18993,transcription factor,Mus musculus
Mdh2,P08249,17448,target gene,Mus musculus
Prdm8,Q8BZ97,77630,transcription factor,Mus musculus
Pgk2,P09041,18663,target gene,Mus musculus
Ripply3,Q924S9,170765,target gene,Mus musculus
Ldhb,P16125,16832,target gene,Mus musculus
Zbtb38,Q8BW24,-,transcription factor,Mus musculus
Cyp26b1,Q811W2,232174,target gene,Mus musculus
Vtn,P29788,22370,target gene,Mus musculus
Il33,Q8BVZ5,77125,target gene,Mus musculus
Med23,Q80YQ2,70208,transcription factor,Mus musculus
Slc9a2,Q3ZAS0,226999,target gene,Mus musculus
Ncoa4,Q9WV42,-,transcription factor,Mus musculus
Tnfsf15,Q5UBV8,326623,target gene,Mus musculus
Mki67,E9PVX6,17345,target gene,Mus musculus
Mvk,Q9R008,17855,target gene,Mus musculus
Fcgrt,Q61559,14132,target gene,Mus musculus
Pdx1,P52946,18609,transcription factor,Mus musculus
Sp7,Q8VI67,170574,transcription factor,Mus musculus
Hoxd13,P70217,15433,transcription factor,Mus musculus
Trib3,Q8K4K2,228775,target gene,Mus musculus
Ran,P62827,19384,target gene,Mus musculus
Hipk1,O88904,15257,target gene,Mus musculus
Nfkbia,Q9Z1E3,18035,transcription factor,Mus musculus
H2-Eb1,P18468,-,target gene,Mus musculus
Slc22a6,Q8VC69,18399,target gene,Mus musculus
Notch1,Q01705,18128,transcription factor,Mus musculus
Scgb1a1,Q06318,22287,target gene,Mus musculus
Cyp1a2,P00186,13077,target gene,Mus musculus
Otp,O09113,18420,target gene,Mus musculus
Wnt11,P48615,22411,target gene,Mus musculus
Sat1,P48026,20229,target gene,Mus musculus
Hmgcl,P38060,15356,target gene,Mus musculus
Creb3l1,Q9Z125,26427,transcription factor,Mus musculus
Abcc4,A0A1C9IC75,-,target gene,Mus musculus
Mgat5b,Q765H6,268510,target gene,Mus musculus
Gstm1,P10649,14862,target gene,Mus musculus
Rlim,Q9WTV7,19820,target gene,Mus musculus
Epx,P49290,13861,target gene,Mus musculus
Setd7,Q8VHL1,73251,target gene,Mus musculus
Fezf2,Q9ESP5,54713,target gene,Mus musculus
Ampd1,Q3V1D3,229665,target gene,Mus musculus
H2-Ob,Q496U2,-,target gene,Mus musculus
Tbx2,Q60707,21385,transcription factor,Mus musculus
Tbx20,Q9ES03,57246,transcription factor,Mus musculus
Abca3,Q8R420,27410,target gene,Mus musculus
Batf2,Q8R1H8,74481,transcription factor,Mus musculus
Mnx1,Q9QZW9,-,target gene,Mus musculus
Tcf4,Q60722,21413,transcription factor,Mus musculus
Id4,P41139,15904,transcription factor,Mus musculus
Tnfrsf11b,O08712,18383,target gene,Mus musculus
Tpsab1,Q02844,100503895,target gene,Mus musculus
Abcc1,O35379,17250,target gene,Mus musculus
Oaz1,P54369,18245,target gene,Mus musculus
Perp,Q9JK95,64058,target gene,Mus musculus
Amh,P27106,-,target gene,Mus musculus
Nupr1,Q9WTK0,56312,transcription factor,Mus musculus
Gadd45b,P22339,17873,target gene,Mus musculus
Wisp1,O54775,22402,target gene,Mus musculus
H2-Ob,A0A068BD53,-,target gene,Mus musculus
Cnot7,Q60809,18983,transcription factor,Mus musculus
Il21,Q9ES17,60505,target gene,Mus musculus
Batf3,Q9D275,381319,transcription factor,Mus musculus
Hmox1,P14901,15368,target gene,Mus musculus
Pias4,Q9JM05,59004,transcription factor,Mus musculus
Prph,G3X981,19132,target gene,Mus musculus
Postn,Q62009,50706,target gene,Mus musculus
Rpl32,P62911,19951,target gene,Mus musculus
Igh,Q58E53,-,target gene,Mus musculus
Ogg1,O08760,18294,target gene,Mus musculus
Ofd1,Q80Z25,237222,target gene,Mus musculus
Inpp5k,Q8C5L6,19062,target gene,Mus musculus
Ascl1,Q02067,17172,transcription factor,Mus musculus
Dusp2,Q05922,13537,target gene,Mus musculus
Il1rn,P25085,16181,target gene,Mus musculus
Cxcl12,P40224,20315,target gene,Mus musculus
Mmp13,P33435,17386,target gene,Mus musculus
Pah,P16331,18478,target gene,Mus musculus
Klf9,O35739,-,transcription factor,Mus musculus
Robo2,Q7TPD3,-,target gene,Mus musculus
Tp53bp1,P70399,27223,transcription factor,Mus musculus
Il2rb,P16297,16185,target gene,Mus musculus
Gpd2,Q64521,14571,target gene,Mus musculus
Hbegf,Q06186,15200,target gene,Mus musculus
Vegfa,Q00731,22339,target gene,Mus musculus
Sst,P60041,20604,target gene,Mus musculus
Nlrp2,Q4PLS0,232827,target gene,Mus musculus
Sdc4,O35988,20971,target gene,Mus musculus
Ldlr,P35951,16835,target gene,Mus musculus
Ncan,P55066,13004,target gene,Mus musculus
Gli3,Q61602,14634,transcription factor,Mus musculus
Cd14,P10810,12475,target gene,Mus musculus
Osr1,Q9WVG7,23967,target gene,Mus musculus
Bcl2l11,O54918,12125,target gene,Mus musculus
Lhx4,P53776,16872,target gene,Mus musculus
Klf12,O35738,16597,transcription factor,Mus musculus
Abcc3,B2RX12,76408,target gene,Mus musculus
Pou3f2,P31360,18992,transcription factor,Mus musculus
Pck1,Q9Z2V4,18534,target gene,Mus musculus
Sry,Q05738,21674,transcription factor,Mus musculus
Mta1,Q8K4B0,116870,transcription factor,Mus musculus
Etv1,P41164,14009,transcription factor,Mus musculus
Nfkb2,Q9WTK5,18034,transcription factor,Mus musculus
Taf4b,G5E8Z2,72504,transcription factor,Mus musculus
Igbp1,Q61249,18518,target gene,Mus musculus
Cd79a,P11911,12518,target gene,Mus musculus
Rlbp1,Q9Z275,19771,target gene,Mus musculus
Rcor2,Q8C796,104383,target gene,Mus musculus
Nfkb1,P25799,18033,transcription factor,Mus musculus
Ppp1r16a,Q923M0,73062,target gene,Mus musculus
Elmo2,Q8BHL5,140579,target gene,Mus musculus
Znf143,O70230,20841,transcription factor,Mus musculus
St3gal5,O88829,20454,target gene,Mus musculus
Blk,P16277,12143,target gene,Mus musculus
Pla2g4a,P47713,18783,target gene,Mus musculus
Pitx1,P70314,18740,transcription factor,Mus musculus
Nkx2-5,P42582,18091,transcription factor,Mus musculus
Bcr,Q6PAJ1,110279,target gene,Mus musculus
Sall1,Q9ER74,-,transcription factor,Mus musculus
Il10,P18893,16153,transcription factor,Mus musculus
Serpinf1,P97298,20317,target gene,Mus musculus
Kdm6b,Q5NCY0,216850,transcription factor,Mus musculus
Mmp10,O55123,17384,target gene,Mus musculus
Prkce,P16054,18754,target gene,Mus musculus
Tcf3,P15806,21423,transcription factor,Mus musculus
Prdm1,Q60636,12142,transcription factor,Mus musculus
Folr1,P35846,14275,target gene,Mus musculus
Tef,Q9JLC6,21685,transcription factor,Mus musculus
Ccl25,O35903,20300,target gene,Mus musculus
Pecam1,Q08481,18613,target gene,Mus musculus
Igh,Q505N9,-,target gene,Mus musculus
Eln,P54320,13717,target gene,Mus musculus
Mesp1,P97309,17292,target gene,Mus musculus
Slc4a9,Q14CH2,240215,target gene,Mus musculus
Irf1,P15314,16362,transcription factor,Mus musculus
Inpp5d,Q9ES52,16331,target gene,Mus musculus
Tnfsf10,P50592,22035,target gene,Mus musculus
Cd24,P24807,12484,target gene,Mus musculus
Fbn2,Q61555,14119,target gene,Mus musculus
Zkscan8,B2RX01,93681,target gene,Mus musculus
Il1a,P01582,16175,target gene,Mus musculus
Slc26a2,Q62273,13521,target gene,Mus musculus
Pias2,Q8C5D8,17344,transcription factor,Mus musculus
Prl,P06879,-,transcription factor,Mus musculus
B4galnt1,Q09200,14421,target gene,Mus musculus
Osgep,Q8BWU5,66246,target gene,Mus musculus
Zfp277,Q80UK2,-,transcription factor,Mus musculus
Met,P16056,-,target gene,Mus musculus
Txnrd1,Q9JMH6,50493,target gene,Mus musculus
Ltf,P08071,17002,target gene,Mus musculus
Msr1,P30204,20288,target gene,Mus musculus
Spen,Q62504,56381,transcription factor,Mus musculus
Gli1,P47806,14632,transcription factor,Mus musculus
Sprr2a1,Q9CQK8,100042514;100303744;20755,target gene,Mus musculus
Cebpb,P28033,12608,transcription factor,Mus musculus
Hlx,Q61670,15284,transcription factor,Mus musculus
Becn1,O88597,56208,target gene,Mus musculus
Phf2,Q9WTU0,18676,transcription factor,Mus musculus
Cebpd,Q00322,12609,transcription factor,Mus musculus
Epc1,Q8C9X6,13831,transcription factor,Mus musculus
Zfp42,P22227,22702,target gene,Mus musculus
Abcd4,O89016,19300,target gene,Mus musculus
Alb,P07724,11657,target gene,Mus musculus
Ppm1a,P49443,19042,target gene,Mus musculus
Selenow,P63300,20364,target gene,Mus musculus
Zfp819,Q80V81,74400,target gene,Mus musculus
Ldb1,P70662,16825,transcription factor,Mus musculus
Fgf2,P15655,14173,target gene,Mus musculus
Avp,P35455,11998,target gene,Mus musculus
Smc3,Q9CW03,13006,target gene,Mus musculus
