YKK0_YEAST,P34248,853761,target gene
MSG5,P38590,855674,target gene
RFA3,P26755,853266,target gene
ECM11,Q04110,852057,target gene
GLR1,P41921,856014,target gene
RNH201,P53942,855652,target gene
PRE8,P23639,854882,target gene
ECM31,P38122,852474,target gene
YSP3,P25036,854164,target gene
AKR2,Q12013,854199,target gene
THI2,P38141,852542,transcription factor and target gene
SSU72,P53538,855499,target gene
APC2,Q12440,850818,target gene
CDC43,P18898,852722,target gene
GAL7,P08431,852306,target gene
YL366_YEAST,Q7LIF1,-,target gene
ADD66,P36040,853629,target gene
BUD26,Q03783,-,target gene
YIQ9_YEAST,P40442,854637,target gene
YJE3_YEAST,P47053,853407,target gene
MRD1,Q06106,856228,target gene
MSA2,P36157,853952.0,transcription factor and target gene
YG2G_YEAST,P53249,852970,target gene
SEC27,P41811,852740,target gene
TIF34,P40217,855177,target gene
YH19_YEAST,P38900,856629,target gene
TY1A-LR2,P0CX72,850854;851970;855816;856880,target gene
BNA6,P43619,850608,target gene
PRY1,P47032,853366,target gene
MUM2,P38236,852348,target gene
PAC1,P39946,854443,target gene
SIR2,P06700,851520,target gene
BUD5,P25300,850405,target gene
RPL6A,Q02326,854902,target gene
YFD4_YEAST,P43564,850510,target gene
SHC1,P39000,856832,target gene
PET122,P10355,856897,target gene
YGW8_YEAST,P53084,-,target gene
YN9A_YEAST,P53757,855808,target gene
DGA1,Q08650,854419,target gene
TCM62,P38228,852332,target gene
YG1E_YEAST,P53213,-,target gene
YN8B_YEAST,P53723,855755,target gene
YD94W_YEAST,A0A023PYD3,-,target gene
YJ052_YEAST,Q3E837,853394,target gene
POA1,P38218,852310,target gene
ULP2,P40537,854780,target gene
CYSKL_YEAST,P53206,852895,target gene
GAL83,Q04739,856749,target gene
RPS25B,P0C0T4,851045,target gene
PFY1,P07274,854289,target gene
DPH2,P32461,853643,target gene
CPR7,P47103,853489,target gene
STT3,P39007,852862,target gene
VPH1,P32563,854444,target gene
YD206_YEAST,Q12424,851321,target gene
MDH2,P22133,853994,target gene
RPL40A,P0CH08,853969;854658,target gene
PPT1,P53043,853023,target gene
ARR3,Q06598,856331,target gene
LSO2,Q3E772,1466460,target gene
YO289_YEAST,Q12012,854463,target gene
CTT1,P06115,852979,target gene
HOP2,P53187,852850,target gene
VPS4,P52917,856303,target gene
YPT32,P51996,852662,target gene
CSM1,P25651,850447,target gene
CBC2,Q08920,855925,target gene
VMA21,P41806,852997,target gene
ARI1,P53111,852720,target gene
RPA49,Q01080,855473,target gene
FRE1,P32791,850911,target gene
LPX1,Q12405,854251,target gene
SNF1,P06782,852088,target gene
NUP53,Q03790,855184,target gene
MRPL6,P32904,856552,target gene
TY2B-OR1,Q12113,854365,target gene
OCA6,Q12454,851639,target gene
PEX4,P29340,853034,target gene
SWD1,P39706,851265,target gene
ATP20,Q12233,856131,target gene
JID1,Q12350,856174,target gene
DUR3,P33413,856370,target gene
HUL4,P40985,853494,target gene
VBA2,P38358,852596,target gene
NOP8,Q08287,854021,target gene
SHS1,Q07657,851373,target gene
ACM1,Q08981,855861,target gene
YD034_YEAST,Q12448,-,target gene
MRH1,Q12117,851597,target gene
CUZ1,P53899,855567,target gene
MRPL49,P40858,853349,target gene
SPO21,Q12411,854062,target gene
GTT1,P40582,854856,target gene
SRP40,P32583,853967,target gene
GEA2,P39993,856691,target gene
YA64B_YEAST,O13512,851233,target gene
DOA1,P36037,853667,target gene
YL59W_YEAST,P0CE97,850851;850856;850858,target gene
VHR1,P40522,854755,target gene
HXT2,P23585,855023,target gene
AFG3,P39925,856737,target gene
YH213_YEAST,Q8TGT4,1466532,target gene
MRPL44,P19956,855265,target gene
CSE4,P36012,853817,target gene
AST1,P35183,852209,target gene
THI3,Q07471,851479,target gene
PHS_YEAST,P38744,856368,target gene
YKH7_YEAST,P36081,853785,target gene
YB59_YEAST,P38311,-,target gene
RPL34A,P87262,856784,target gene
REX3,Q12090,850797,target gene
GYP8,P43570,850517,target gene
VAC17,P25591,850296,target gene
CAF40,P53829,855428,target gene
GPA1,P08539,856394,target gene
CUE4,Q04201,854871,target gene
RDS3,Q06835,856209,target gene
CAP1,P28495,853862,target gene
CPT1,P17898,855593,target gene
RRP8,P38961,851656,target gene
YP050_YEAST,A0A023PZM3,-,target gene
PRS2,P38620,856836,target gene
THI72,Q08579,854364,target gene
ARO9,P38840,856539,target gene
RPL28,P02406,852775,target gene
ARH1,P48360,851982,target gene
FOB1,O13329,851688,target gene
FRQ1,Q06389,851979,target gene
LCL1,Q02786,856051,target gene
OSH7,P38755,856389,target gene
KTR1,P27810,854266,target gene
MRPL23,Q12487,854321,target gene
RPL37A,P49166,850882,target gene
ZDS2,P54786,854931,target gene
RFC5,P38251,852383,target gene
NUP188,P52593,854868,target gene
YD491_YEAST,Q03418,-,target gene
YBF5_YEAST,P34220,852225,target gene
MTR4,P47047,853397,target gene
GPR1,Q12361,851527,target gene
ALG1,P16661,852407,target gene
CDC11,P32458,853539,target gene
SEC62,P21825,856011,target gene
COA3,Q3E7B2,853383,target gene
TAF5,P38129,852497,target gene
HAS1,Q03532,855335,target gene
YG007_YEAST,Q8TGU0,1466455,target gene
SUM1,P46676,851905,transcription factor and target gene
FRE8,Q12209,850736,target gene
CGR1,P53188,852854,target gene
YFG8_YEAST,P0CX99,850476,target gene
AAT2,P23542,850714,target gene
YG4T_YEAST,P50083,-,target gene
RRF1,P38771,856433,target gene
TRX1,P22217,850732,target gene
TAT1,P38085,852361,target gene
ANT1,Q06497,856246,target gene
IDH2,P28241,854303,target gene
PRP22,P24384,856732,target gene
IRC4,Q03036,852153,target gene
CDC6,P09119,853244,target gene
UBS1,P38290,852463,target gene
CDC42,P19073,850930,target gene
DPH5,P32469,850869,target gene
ARG3,P05150,853357,target gene
MDH1,P17505,853777,target gene
STB6,P36085,853790,target gene
IFA38,P38286,852456,target gene
YO036_YEAST,Q08206,854120,target gene
SDP1,P40479,854693,target gene
EDS1,P38073,852321.0,transcription factor and target gene
PRO3,P32263,856744,target gene
RRN3,P36070,853734,target gene
NTE1,Q04958,854943,target gene
ARC15,P40518,854748,target gene
YTP1,P53584,855484,target gene
RIT1,P23796,855326,target gene
RMD9,P53140,852771,target gene
TFG1,P41895,853098,target gene
REX4,Q08237,854075,target gene
JEM1,P40358,853372,target gene
YD387_YEAST,Q04162,851995,target gene
KEL2,P50090,853153,target gene
CTR86,P25355,850421,target gene
LAG2,Q92325,854133,target gene
RPS23B,P0CX30,853015;856250,target gene
CAJ1,P39101,856772,target gene
YFI8_YEAST,P43599,850573,target gene
LIF1,P53150,852790,target gene
TGL4,P36165,853964,target gene
YH022_YEAST,Q8TGT6,1466527,target gene
RPL7A,P05737,852804,target gene
YD541_YEAST,Q03049,852154,target gene
KCC4,P25389,850334,target gene
QCR7,P00128,852142,target gene
SLC1,P33333,851508,target gene
YVH1,Q02256,854844,target gene
BBP1,Q12365,855820,target gene
YD211_YEAST,Q12121,851315,target gene
DFR1,P07807,854411,target gene
COQ5,P49017,854930,target gene
NOP1,P15646,851548,target gene
SPC34,P36131,853909,target gene
SBH2,P52871,856740,target gene
YG2Z_YEAST,P53268,-,target gene
THI22,Q06490,856239,target gene
YL413_YEAST,Q06689,851131,target gene
GUD1,Q07729,851360,target gene
SWC5,P38326,852532,target gene
HMLALPHA1,P0CY07,850293;850407,target gene
REH1,Q06709,851103,target gene
REI1,P38344,852569,target gene
SGT1,Q08446,854222,target gene
ERG27,Q12452,850790,target gene
TIF5,P38431,856154,target gene
CDC21,P06785,854241,target gene
YJ9V_YEAST,P47184,-,target gene
LSM8,P47093,853479,target gene
DIF1,O13577,851157,target gene
RAD1,P06777,856085,target gene
ATE1,P16639,852867,target gene
RTR2,Q12378,851638,target gene
PRM4,Q12498,855947,target gene
HRR25,P29295,855897,target gene
YN67A_YEAST,P0C5Q8,-,target gene
YP071_YEAST,Q02864,856034,target gene
LGE1,Q02796,856052,target gene
YJ81_YEAST,P47148,853575,target gene
KOG1,P38873,856593,target gene
MFA1,P34165,852072,target gene
DBP9,Q06218,850982,target gene
NPL3,Q01560,852042,target gene
HIS5,P07172,854690,target gene
TDP1,P38319,852525,target gene
YBK8_YEAST,P38161,-,target gene
YEY2_YEAST,P10356,856896,target gene
RPB5,P20434,852451,target gene
SNQ2,P32568,851574,target gene
HEM4,P06174,854452,target gene
YB92_YEAST,P38331,852544,target gene
PGM1,P33401,853732,target gene
ATG26,Q06321,850886,target gene
YH214_YEAST,P0CX19,851295;856621,target gene
HNT3,Q08702,854432,target gene
REG2,P38232,852340,target gene
YCZ0_YEAST,P25606,850464,target gene
FLO10,P36170,853977,target gene
YL280_YEAST,O13541,-,target gene
ARP2,P32381,851532,target gene
MDM10,P18409,851223,target gene
GPH1,P06738,856289,target gene
RPS17A,P02407,854984,target gene
YM87_YEAST,Q04835,855295,target gene
NNF1,P47149,853576,target gene
YC018_YEAST,Q96VH1,-,target gene
ECM1,P39715,851240,target gene
DAD1,Q12248,851579,target gene
IZH1,Q03419,852102,target gene
SIR3,P06701,851163,target gene
DBP1,P24784,855984,target gene
YEH7_YEAST,P39978,856643,target gene
YM242_YEAST,Q8TGS6,1466505,target gene
FKS3,Q04952,855353,target gene
RPS9A,O13516,856024,target gene
DGK1,Q12382,854488,target gene
MRPL10,P36520,855436,target gene
YD009_YEAST,Q12210,851553,target gene
YL053_YEAST,Q12026,850742,target gene
SLA1,P32790,852276,target gene
YBY8_YEAST,P38277,852435,target gene
CTI6,Q08923,855920,target gene
SET5,P38890,856614,target gene
YPC1,P38298,852481,target gene
YIT6_YEAST,P40572,854833,target gene
MBP1,P39678,851503.0,transcription factor and target gene
CCT5,P40413,853527,target gene
MPP6,P53725,855758,target gene
AMD2,P22580,851829,target gene
YHB7_YEAST,P38745,856369,target gene
SLF1,Q12034,852127,target gene
CST9,Q06032,851110,target gene
CAR1,P00812,855993,target gene
RIM4,P38741,856361,target gene
YFB2_YEAST,P43580,850535,target gene
VPS34,P22543,850941,target gene
ATP19,P81451,854077,target gene
RRD1,P40454,854653,target gene
TFA2,P36145,853936,target gene
YB91_YEAST,P38142,852543,target gene
MDJ2,P42834,855388,target gene
DBP7,P36120,853894,target gene
HCA4,P20448,853419,target gene
BRO1,P48582,856021,target gene
OAZ1,Q02803,856055,target gene
TUB2,P02557,850506,target gene
YL302_YEAST,O13544,-,target gene
YP084_YEAST,Q06821,856199,target gene
ADE12,P80210,855501,target gene
BCK1,Q01389,853350,target gene
QDR1,P40475,854686,target gene
PAC11,P40960,852099,target gene
COQ4,O13525,851785,target gene
YH18_YEAST,P38899,856628,target gene
CSF1,Q12150,850776,target gene
TIR2,P33890,854174,target gene
RLI1,Q03195,851665,target gene
ZRT1,P32804,852637,target gene
FEX2,Q08991,855850,target gene
ADP1,P25371,850369,target gene
AKR1,P39010,851857,target gene
DAL3,P32459,854850,target gene
JIP5,Q06214,856298,target gene
PHO85,P17157,856076,target gene
YRF1-4,O13559,851187,target gene
DSF1,P0CX08,855810;856639,target gene
YH21B_YEAST,Q8TGK1,1466533,target gene
PIB1,Q06651,851908,target gene
RPS14A,P06367,850397,target gene
SPT20,P50875,854017,target gene
YE38A_YEAST,P0C270,856881,target gene
SWI1,P09547,856091,target gene
VIP1,Q06685,851126,target gene
YO200_YEAST,Q08620,-,target gene
CKI1,P20485,850824,target gene
KSS1,P14681,852931,target gene
MDM38,Q08179,854130,target gene
AMD1,P15274,854973,target gene
RSM10,Q03201,851611,target gene
SIP18,P50263,855213,target gene
FUM1,P08417,855866,target gene
CAB1,Q04430,852144,target gene
YL037_YEAST,Q07865,-,target gene
LAS17,Q12446,854353,target gene
YKW3_YEAST,P36031,-,target gene
PET100,P38958,851651,target gene
YL402_YEAST,Q06057,-,target gene
AGP1,P25376,850333,target gene
YK018_YEAST,Q3E7A7,853850,target gene
GGA1,Q06336,851960,target gene
YNO4_YEAST,P53907,855578,target gene
NSE1,Q07913,850693,target gene
YBU6_YEAST,P38256,852393,target gene
BUD6,P41697,851029,target gene
YM58C_YEAST,Q3E843,855192,target gene
YK27_YEAST,P36140,-,target gene
VPS65,O13554,-,target gene
TPI1,P00942,851620,target gene
NSA1,P53136,852767,target gene
UPS1,Q05776,850890,target gene
XPT1,P47165,853597,target gene
RSM19,P53733,855773,target gene
HMG2,P12684,851171,target gene
SMC4,Q12267,850775,target gene
SEC7,P11075,851748,target gene
BIT2,P38346,852573,target gene
HEL1,P36113,853887,target gene
SWC4,P53201,852885,target gene
CTF4,Q01454,856254,target gene
YJT5_YEAST,P39541,-,target gene
COQ1,P18900,852288,target gene
RRP36,Q12481,854461,target gene
RSR1,P13856,853056,target gene
FUS1,P11710,850330,target gene
MSW1,P04803,851861,target gene
PHM8,P40025,856759,target gene
LAS21,P40367,853384,target gene
ALD6,P54115,856044,target gene
MRPS28,P21771,851937,target gene
FRD1,P32614,856664,target gene
YAF9,P53930,855616,target gene
IQG1,Q12280,855834,target gene
MRPS18,P42847,855410,target gene
RAP1,P11938,855505.0,transcription factor and target gene
MCM4,P30665,856130,target gene
FMP23,P38231,852336,target gene
YKR18_YEAST,P36114,853888,target gene
NOB1,Q08444,854221,target gene
YL179_YEAST,Q06252,850876,target gene
YP199_YEAST,Q08954,855902,target gene
CHS3,P29465,852311,target gene
YB191_YEAST,P0C5L5,-,target gene
SMB1,P40018,856751,target gene
PHB2,P50085,853146,target gene
RPN5,Q12250,851408,target gene
RIM2,P38127,852491,target gene
DER1,P38307,852500,target gene
COX4,P04037,852688,target gene
YKN6_YEAST,P36065,-,target gene
YCT3_YEAST,P25361,850410,target gene
PAU12,P53343,853210,target gene
HXT11,P54862,854009,target gene
KIC1,P38692,856502,target gene
PSF1,Q12488,851576,target gene
SLI1,P53304,853126,target gene
YEC3_YEAST,P39992,856690,target gene
FAD1,P38913,851516,target gene
ERV1,P27882,852916,target gene
YCS4,Q06156,850977,target gene
AIM41,Q12032,854390,target gene
ERI1,P62651,856008,target gene
AVT1,P47082,853457,target gene
SER3,P40054,856814,target gene
YP147_YEAST,Q06522,856270,target gene
PET130,P47065,853432,target gene
YD050_YEAST,Q07355,-,target gene
RPO41,P13433,850507,target gene
YG1V_YEAST,P53229,-,target gene
YIT4_YEAST,P40570,854831,target gene
YC075_YEAST,Q3E830,1466399,target gene
YDJ1,P25491,855661,target gene
GSY2,P27472,850962,target gene
MRX9,Q07349,851535,target gene
GPM1,P00950,853705,target gene
TIF6,Q12522,856126,target gene
RPA135,P22138,856119,target gene
SNN1,P48232,855638,target gene
PDS5,Q04264,855099,target gene
SPO24,Q3E752,856149,target gene
TPN1,P53099,852689,target gene
NOC4,Q06512,856267,target gene
YNG2,P38806,856490,target gene
PCL8,Q08966,855882,target gene
PEX15,Q08215,854113,target gene
SRS2,P12954,853353,target gene
HTB1,P02293,851810,target gene
ASA1,Q06822,856200,target gene
YJU2C_YEAST,P39532,-,target gene
GAL11,P19659,854106,target gene
YO389_YEAST,Q08912,854571,target gene
YHB1,P39676,853149,target gene
IZH3,Q07959,850710,target gene
PUS7,Q08647,854417,target gene
STE24,P47154,853581,target gene
SAT4,P25333,850366,target gene
NHA1,Q99271,850829,target gene
GSP2,P32836,854357,target gene
ENV10,Q99382,850754,target gene
SNC1,P31109,851203,target gene
RPS23A,P0CX29,853015;856250,target gene
TY1A-JR1,P0CX74,850926;853483;854968,target gene
ARN2,P38724,856338,target gene
YG3G_YEAST,P53284,-,target gene
BNA3,P47039,853386,target gene
DPM1,P14020,856313,target gene
GPI17,Q04080,852044,target gene
ARB1,P40024,856758,target gene
YG258_YEAST,Q3E740,852633,target gene
DIP5,P53388,855863,target gene
TY1A-LR4,P0C2I8,850959,target gene
YE190_YEAST,P0CX94,4594642,target gene
AIM6,Q07716,851361,target gene
SOF1,P33750,850649,target gene
LEU2,P04173,850342,target gene
APC1,P53886,855549,target gene
MRP51,Q02950,855985,target gene
YO325_YEAST,Q12261,-,target gene
RPL24A,P04449,852852,target gene
RRS1,Q08746,854469,target gene
DPB3,P27344,852580,target gene
HXT4,P32467,856492,target gene
PDR5,P33302,854324,target gene
PRK1,P40494,854713,target gene
LEU3,P08638,851172.0,transcription factor and target gene
CARME_YEAST,P53934,855632,target gene
HXT14,P42833,855398,target gene
RGD2,P43556,850497,target gene
SEC8,P32855,856168,target gene
VAN1,P23642,854925,target gene
YD152_YEAST,Q12394,-,target gene
SLX4,Q12098,850826,target gene
POL12,P38121,852245,target gene
FRE3,Q08905,854563,target gene
TSR3,Q12094,854167,target gene
RPC31,P17890,855571,target gene
NSE5,Q03718,854985,target gene
CET1,O13297,855873,target gene
YN67B_YEAST,Q3E767,1466514,target gene
FAR8,Q05040,855044,target gene
PAP2,P53632,854034,target gene
YBB0_YEAST,P32788,852273,target gene
SKS1,Q12505,856081,target gene
PAU14,P0CE89,853232;854631,target gene
NSI1,Q12457,851590,target gene
JLP1,Q12358,850669,target gene
HUT1,Q12520,855832,target gene
MSH1,P25846,856520,target gene
TAF8,Q03750,854926,target gene
YO075_YEAST,Q08234,854080,target gene
PMT4,P46971,853608,target gene
YG4D_YEAST,P42936,853115,target gene
YMP8_YEAST,Q04364,855032,target gene
YD073_YEAST,Q07454,851486,target gene
HSP82,P02829,855836,target gene
KAR_YEAST,Q07551,851433,target gene
NOP53,Q12080,855957,target gene
SIT4,P20604,851513,target gene
ABZ1,P37254,855768,target gene
GCD1,P09032,854434,target gene
PEP5,P12868,855271,target gene
ARP10,Q04549,851683,target gene
NHP6A,P11632,856165,target gene
SIP4,P46954,853356,transcription factor and target gene
MSP1,P28737,852915,target gene
YN034_YEAST,Q3E841,855770,target gene
MRPL22,P53881,855544,target gene
TRS65,P32893,853076,target gene
SNT309,Q06091,856216,target gene
SAP185,P40856,853347,target gene
RFT1,P38206,852261,target gene
RAD10,P06838,854878,target gene
TIM50,Q02776,856042,target gene
YM316_YEAST,A0A023PXQ9,-,target gene
OCT1,P35999,853724,target gene
IFH1,P39520,850920.0,transcription factor and target gene
SPR3,P41901,852950,target gene
PRP18,P33411,852889,target gene
VPH2,P32341,853741,target gene
ITR2,P30606,854050,target gene
CHS6,P40955,853346,target gene
YG45_YEAST,P53300,-,target gene
FUN19,P28003,851199,target gene
RPL12B,P0CX54,852026;856656,target gene
BOL3,P39724,851251,target gene
COG1,P53079,852649,target gene
YGC4_YEAST,P53190,-,target gene
RIM20,Q12033,854449,target gene
CBT1,P36038,853673,target gene
YPL14_YEAST,O13518,-,target gene
YHT8_YEAST,P38841,856540,target gene
MGM101,P32787,853609,target gene
SEC20,P28791,852109,target gene
RHO5,P53879,855541,target gene
TY1A-BL,Q12266,852279,target gene
SKN1,P33336,853045,target gene
VPS30,Q02948,855983,target gene
PRY3,P47033,853367,target gene
DIC1,Q06143,851063,target gene
APQ12,P40532,854771,target gene
YJ9Z_YEAST,P47188,-,target gene
YM172_YEAST,A0A023PXH6,-,target gene
CDC19,P00549,851193,target gene
RPL13B,P40212,855173,target gene
NAM7,P30771,855104,target gene
RGR1,P19263,850760,target gene
YO015_YEAST,Q12169,-,target gene
YM290_YEAST,A0A023PZH5,-,target gene
SPP41,P38904,852075,target gene
MAK32,P23060,850381,target gene
PIL1,P53252,852977,target gene
NRK1,P53915,855594,target gene
GSP1,P32835,851000,target gene
RPL9B,P51401,855658,target gene
SAE2,P46946,852700,target gene
ECM14,P38836,856533,target gene
SMC1,P32908,850540,target gene
HXT1,P32465,856494,target gene
TIF4631,P39935,853071,target gene
MRPL9,P31334,853135,target gene
IRC22,P40006,856717,target gene
PEX34,P25584,850302,target gene
SMC2,P38989,850589,target gene
YP091_YEAST,Q06833,856207,target gene
BUL2,Q03758,854929,target gene
LYS2,P07702,852412,target gene
PCS60,P38137,852523,target gene
RGT1,P32862,853828.0,transcription factor and target gene
RBK1,P25332,850402,target gene
ISA1,Q07821,850632,target gene
YPT1,P01123,850505,target gene
COS6,P53344,853212,target gene
HDA1,P53973,855710,target gene
MRF1,P30775,852734,target gene
HTS1,P07263,856145,target gene
YG3E_YEAST,P53282,-,target gene
PHO88,P38264,852403,target gene
GAR1,P28007,856489,target gene
CIR2,Q08822,854538,target gene
GEP7,P53171,852823,target gene
THI80,P35202,854314,target gene
STU1,P38198,852246,target gene
URA8,P38627,853567,target gene
BTN2,P53286,853043,target gene
FES1,P38260,852397,target gene
YB9U_YEAST,P38350,-,target gene
CSC1,Q06538,850942,target gene
CIN5,P40917,854193.0,transcription factor and target gene
ECM21,P38167,852173,target gene
PRS1,P32895,853654,target gene
PIK1,P39104,855454,target gene
YMN3_YEAST,Q03099,854906,target gene
YBC8_YEAST,P38202,852253,target gene
LSO1,Q3E827,1466469,target gene
YB126_YEAST,Q8TGU7,13393614,target gene
YD169_YEAST,Q3E789,1466433,target gene
BUD31,P25337,850427,target gene
APC4,Q04601,851696,target gene
KAR5,Q04746,855087,target gene
YI102_YEAST,Q2V2P5,3799974,target gene
EDC2,P40023,856757,target gene
SFL1,P20134,854307.0,transcription factor and target gene
TIF3,P34167,856292,target gene
YCT9_YEAST,P25629,-,target gene
SWT1,Q12104,854337,target gene
NOT5,Q12514,856186,target gene
TFC7,Q12415,854277,target gene
DLD2,P46681,851376,target gene
WTM2,Q12206,854404,transcription factor and target gene
YB107_YEAST,Q6B113,-,target gene
GEP3,Q08622,854380,target gene
NCE102,Q12207,856272,target gene
SWD2,P36104,853851,target gene
YP062_YEAST,Q02781,-,target gene
YEA6,P39953,856712,target gene
MSB3,P48566,855423,target gene
PSR2,Q07949,850706,target gene
SFC1,P33303,853558,target gene
STE18,P18852,853548,target gene
SWI3,P32591,853264,target gene
CDC10,P25342,850358,target gene
AVT7,P40501,854721,target gene
SMK1,P41808,856167,target gene
CTS1,P29029,850992,target gene
PRM15,Q03262,855321,target gene
PEX32,P38292,852466,target gene
YB072_YEAST,Q3E794,1466444,target gene
RPS16B,P0CX52,851476;855174,target gene
FKH2,P41813,855656.0,transcription factor and target gene
GIC1,P38785,856458,target gene
ZRT3,P34240,853679,target gene
SEC2,P17065,855449,target gene
YJQ3_YEAST,P46996,853276,target gene
RRT2,P38332,852548,target gene
AVT6,P40074,856855,target gene
SIR1,P21691,853976,target gene
RAD34,Q06665,851909,target gene
LAP3,Q01532,855482,target gene
YD176_YEAST,Q12027,851378,target gene
YG64_YEAST,P53342,-,target gene
YRA1,Q12159,851988,target gene
YP015_YEAST,Q12531,856125,target gene
YBI1_YEAST,P38180,852197,target gene
CAF20,P12962,854450,target gene
THR1,P17423,856420,target gene
EMC4,P53073,852620,target gene
NMA111,P53920,855600,target gene
TOP3,P13099,850935,target gene
PEX5,P35056,851831,target gene
NUP85,P46673,853499,target gene
STR3,P53101,852691,target gene
ELM1,P32801,853818,target gene
SNZ2,P53824,855383,target gene
MPH3,P0CE00,853625,target gene
ATG20,Q07528,851445,target gene
TIR1,P10863,856729,target gene
YJ9K_YEAST,P47174,853611,target gene
YM8M_YEAST,Q03263,855322,target gene
YP027_YEAST,Q12079,856138,target gene
STB5,P38699,856583,transcription factor and target gene
CSE1,P33307,852612,target gene
YAL7_YEAST,P39557,-,target gene
YB8A_YEAST,P38354,852588,target gene
SPN1,Q06505,856251,target gene
YJD2_YEAST,P47059,-,target gene
YRF1-6,P53819,855377,target gene
CAB3,P36076,853774,target gene
YD008_YEAST,A0A023PZ99,-,target gene
Q0142_YEAST,Q9ZZW4,-,target gene
MEP1,P40260,853019,target gene
NTPPA_YEAST,Q99210,854278,target gene
PAU7,P39545,851275,target gene
TRR2,P38816,856506,target gene
YO13A_YEAST,P0C272,854147,target gene
NUC1,P08466,853222,target gene
RPS27A,P35997,853700,target gene
YSR3,P23501,853927,target gene
TFC3,P34111,851262,target gene
OSW2,Q12202,850743,target gene
IRC11,Q12479,-,target gene
YL257_YEAST,Q06146,850961,target gene
FRA1,Q07825,850630,target gene
YPQ2,Q06328,851954,target gene
CDC16,P09798,853846,target gene
YG036_YEAST,P53185,852847,target gene
BIR1,P47134,853551,target gene
RSB1,Q08417,854214,target gene
YAP3,P38749,856377,transcription factor and target gene
PPT2,Q12036,855955,target gene
SRL1,Q08673,854421,target gene
PEX10,Q05568,851858,target gene
RPS4B,P0CX36,853610;856610,target gene
THI21,Q08975,855870,target gene
NNRE_YEAST,P40165,855521,target gene
TOS4,Q06266,850880,transcription factor and target gene
YO225_YEAST,Q12225,-,target gene
YO087_YEAST,Q99247,854066,target gene
LOT6,Q07923,850698,target gene
YK53_YEAST,P36153,-,target gene
CYC2,P38909,854202,target gene
YD154_YEAST,A0A023PZA4,-,target gene
APM4,Q99186,854092,target gene
MDM35,O60200,853812,target gene
YEA8_YEAST,P40001,-,target gene
RMT2,Q03305,852076,target gene
TUP1,P16649,850445,transcription factor and target gene
MUM3,Q08750,854473,target gene
NMD4,Q12129,851077,target gene
MSN1,P22148,854033.0,transcription factor and target gene
CDC15,P27636,851274,target gene
COQ9,Q05779,850898,target gene
CCZ1,P38273,852428,target gene
PAP1,P29468,853871,target gene
ERG4,P25340,852872,target gene
MMM1,P41800,850654,target gene
RPS0B,P46654,850737,target gene
ATX2,Q12067,854246,target gene
HHY1,P39982,-,target gene
MGE1,P38523,854407,target gene
AIM14,P53109,852716,target gene
YN06_YEAST,P53842,-,target gene
VPS38,Q05919,851074,target gene
PCK1,P10963,853972,target gene
RRT7,Q07829,-,target gene
HTD2,P38790,856464,target gene
COG6,P53959,855687,target gene
KTR5,P53966,855703,target gene
GLN1,P32288,856147,target gene
CLN3,P13365,851191,target gene
COT1,P32798,854494,target gene
SLX8,P40072,856852,target gene
YP102_YEAST,O13517,-,target gene
SCP160,P06105,853365,target gene
PRP46,Q12417,855952,target gene
MTL1,P53214,852905,target gene
RBG2,P53295,853083,target gene
INO2,P26798,851701.0,transcription factor and target gene
MAK5,P38112,852439,target gene
MGT1,P26188,851327,target gene
BCP1,Q06338,851963,target gene
MET10,P39692,850588,target gene
APN2,P38207,852262,target gene
YOR53_YEAST,Q08428,-,target gene
IES1,P43579,850534,target gene
YP039_YEAST,Q03080,856068,target gene
YCY0_YEAST,P25654,850452,target gene
AEP1,P32493,855086,target gene
SKG3,Q06315,850884,target gene
YND1,P40009,856722,target gene
MUD2,P36084,853788,target gene
PTC2,P39966,856823,target gene
ATM1,P40416,855347,target gene
TY1A-OL,Q92392,854048,target gene
SOP4,P39543,853247,target gene
KAE1,P36132,853910,target gene
IRA1,P18963,852437,target gene
LEE1,Q02799,856053,target gene
AIP1,P46680,855117,target gene
SPT5,P27692,854999,target gene
YNX4_YEAST,P53857,855487,target gene
YD250_YEAST,Q03788,-,target gene
SAP190,P36123,853899,target gene
YM012_YEAST,Q6B0Y8,-,target gene
RNA1,P11745,855275,target gene
PPH22,P23595,851339,target gene
PDX1,P16451,853107,target gene
YO16W_YEAST,Q3E7A5,1466473,target gene
TAF1,P46677,853191,target gene
MTO1,P53070,852616,target gene
YM9D_YEAST,Q6B0R7,-,target gene
ECM33,P38248,852370,target gene
NEO1,P40527,854763,target gene
RLP7,P40693,855730,target gene
YGT2_YEAST,P53103,-,target gene
MRM1,P25270,854376,target gene
SME1,Q12330,854330,target gene
YEY6_YEAST,P40093,856900,target gene
RPL2B,P0CX46,850590;854794,target gene
NOP19,P53317,853166,target gene
RCL1,Q08096,854152,target gene
CCT6,P39079,851768,target gene
YL271_YEAST,Q06152,850976,target gene
DOT5,P40553,854805,target gene
MAK21,Q12176,851632,target gene
TIF4632,P39936,852833,target gene
RPP1A,P05318,851478,target gene
TY2A-DR3,Q99303,851850,target gene
UAF30,Q08747,854470,target gene
PSK2,Q08217,854111,target gene
MUK1,Q02866,856035,target gene
YD012_YEAST,Q12489,851550,target gene
PNG1,Q02890,856009,target gene
NOP56,Q12460,850894,target gene
YP196_YEAST,Q06595,856326,target gene
ERG26,P53199,852883,target gene
